#FORMAT=WebAnno TSV 3.3
#T_SP=webanno.custom.LetterEntity|entity_id|value


#Text=Ohne Nummer Henzen sn Gerahrd 3/111/53 Verehrter Herr Professor !
1-1	0-4	Ohne	_	_	
1-2	5-11	Nummer	_	_	
1-3	12-18	Henzen	*	PERauthor	
1-4	19-21	sn	_	_	
1-5	22-29	Gerahrd	*	PERaddressee	
1-6	30-38	3/111/53	*	DATEletter	
1-7	39-48	Verehrter	_	_	
1-8	49-53	Herr	_	_	
1-9	54-63	Professor	_	_	
1-10	64-65	!	_	_	

#Text=r Ich habe einige Zeit verstreichen Tassen , ohne Ihnen zu schreiben ; indeß haben ie in dem/Bull .
2-1	66-67	r	_	_	
2-2	68-71	Ich	_	_	
2-3	72-76	habe	_	_	
2-4	77-83	einige	_	_	
2-5	84-88	Zeit	_	_	
2-6	89-101	verstreichen	_	_	
2-7	102-108	Tassen	_	_	
2-8	109-110	,	_	_	
2-9	111-115	ohne	_	_	
2-10	116-121	Ihnen	_	_	
2-11	122-124	zu	_	_	
2-12	125-134	schreiben	_	_	
2-13	135-136	;	_	_	
2-14	137-142	indeß	_	_	
2-15	143-148	haben	_	_	
2-16	149-151	ie	_	_	
2-17	152-154	in	_	_	
2-18	155-163	dem/Bull	_	_	
2-19	164-165	.	_	_	

#Text=beigelegten Correcturbogen des Index erhalten , was Ihnen zunächst nöthig war .
3-1	166-177	beigelegten	_	_	
3-2	178-192	Correcturbogen	_	_	
3-3	193-196	des	_	_	
3-4	197-202	Index	_	_	
3-5	203-211	erhalten	_	_	
3-6	212-213	,	_	_	
3-7	214-217	was	_	_	
3-8	218-223	Ihnen	_	_	
3-9	224-232	zunächst	_	_	
3-10	233-239	nöthig	_	_	
3-11	240-243	war	_	_	
3-12	244-245	.	_	_	

#Text=Riccio 's Buch ist jetzt erschienen u. schicke ich Ihnen mit der Leipziger Spedition ein Exemplar , hoffentlich lin 14 Tagen .
4-1	246-252	Riccio	*[1]	PERmentioned[1]	
4-2	253-255	's	*[1]	PERmentioned[1]	
4-3	256-260	Buch	_	_	
4-4	261-264	ist	_	_	
4-5	265-270	jetzt	_	_	
4-6	271-281	erschienen	_	_	
4-7	282-284	u.	_	_	
4-8	285-292	schicke	_	_	
4-9	293-296	ich	_	_	
4-10	297-302	Ihnen	_	_	
4-11	303-306	mit	_	_	
4-12	307-310	der	_	_	
4-13	311-320	Leipziger	*	MISC	
4-14	321-330	Spedition	_	_	
4-15	331-334	ein	_	_	
4-16	335-343	Exemplar	_	_	
4-17	344-345	,	_	_	
4-18	346-357	hoffentlich	_	_	
4-19	358-361	lin	_	_	
4-20	362-364	14	_	_	
4-21	365-370	Tagen	_	_	
4-22	371-372	.	_	_	

#Text=An der Toskanischen Grenze 3 sroße Sarkophage gefunden ; Narsyas , Hippolyt u. unbekannt .
5-1	373-375	An	_	_	
5-2	376-379	der	_	_	
5-3	380-392	Toskanischen	*	MISC	
5-4	393-399	Grenze	_	_	
5-5	400-401	3	_	_	
5-6	402-407	sroße	_	_	
5-7	408-418	Sarkophage	*	OBJ	
5-8	419-427	gefunden	_	_	
5-9	428-429	;	_	_	
5-10	430-437	Narsyas	*	PERmentioned	
5-11	438-439	,	_	_	
5-12	440-448	Hippolyt	*	PERmentioned	
5-13	449-451	u.	_	_	
5-14	452-461	unbekannt	_	_	
5-15	462-463	.	_	_	

#Text=Brunn ist hingeschickt mit Carlo Camvanari , und schreibt befriedigt ; wollte ein paar Tage bleiben , um alla meglio Zeichnungen zu machen .
6-1	464-469	Brunn	*	PERmentioned	
6-2	470-473	ist	_	_	
6-3	474-486	hingeschickt	_	_	
6-4	487-490	mit	_	_	
6-5	491-496	Carlo	*[2]	PERmentioned[2]	
6-6	497-506	Camvanari	*[2]	PERmentioned[2]	
6-7	507-508	,	_	_	
6-8	509-512	und	_	_	
6-9	513-521	schreibt	_	_	
6-10	522-532	befriedigt	_	_	
6-11	533-534	;	_	_	
6-12	535-541	wollte	_	_	
6-13	542-545	ein	_	_	
6-14	546-550	paar	_	_	
6-15	551-555	Tage	_	_	
6-16	556-563	bleiben	_	_	
6-17	564-565	,	_	_	
6-18	566-568	um	_	_	
6-19	569-573	alla	_	_	
6-20	574-580	meglio	_	_	
6-21	581-592	Zeichnungen	_	_	
6-22	593-595	zu	_	_	
6-23	596-602	machen	_	_	
6-24	603-604	.	_	_	

#Text=Campanari sucht sie nämlich dh .
7-1	605-614	Campanari	*	PERmentioned	
7-2	615-620	sucht	_	_	
7-3	621-624	sie	_	_	
7-4	625-632	nämlich	_	_	
7-5	633-635	dh	_	_	
7-6	636-637	.	_	_	

#Text=Brauns 's Vermittlung zu verkaufen , u. dieser wollte genau wissen , che roba sis .
8-1	638-644	Brauns	*[3]	PERmentioned[3]	
8-2	645-647	's	*[3]	PERmentioned[3]	
8-3	648-659	Vermittlung	_	_	
8-4	660-662	zu	_	_	
8-5	663-672	verkaufen	_	_	
8-6	673-674	,	_	_	
8-7	675-677	u.	_	_	
8-8	678-684	dieser	_	_	
8-9	685-691	wollte	_	_	
8-10	692-697	genau	_	_	
8-11	698-704	wissen	_	_	
8-12	705-706	,	_	_	
8-13	707-710	che	_	_	
8-14	711-715	roba	_	_	
8-15	716-719	sis	_	_	
8-16	720-721	.	_	_	

#Text=Gehaltsangelegenheit in Ordnung .
9-1	722-742	Gehaltsangelegenheit	_	_	
9-2	743-745	in	_	_	
9-3	746-753	Ordnung	_	_	
9-4	754-755	.	_	_	

#Text=Jetzt aber doch sehr wünschenswerth , daß rechtzeitig die Erneuerung auf längere Zeit betrißen werde , wenn nicht auf immer ; die 6 Jahre laufen bekanntlich ab mit dem J. 53 , u. es kann doch nicht immer bei diesem Leben von der Hand in den Mund bleiben , m Prof. W. Vischer 398 aus Basel haben wir unterm Datum ds . or , December zum NM .
10-1	756-761	Jetzt	_	_	
10-2	762-766	aber	_	_	
10-3	767-771	doch	_	_	
10-4	772-776	sehr	_	_	
10-5	777-791	wünschenswerth	_	_	
10-6	792-793	,	_	_	
10-7	794-797	daß	_	_	
10-8	798-809	rechtzeitig	_	_	
10-9	810-813	die	_	_	
10-10	814-824	Erneuerung	_	_	
10-11	825-828	auf	_	_	
10-12	829-836	längere	_	_	
10-13	837-841	Zeit	_	_	
10-14	842-850	betrißen	_	_	
10-15	851-856	werde	_	_	
10-16	857-858	,	_	_	
10-17	859-863	wenn	_	_	
10-18	864-869	nicht	_	_	
10-19	870-873	auf	_	_	
10-20	874-879	immer	_	_	
10-21	880-881	;	_	_	
10-22	882-885	die	_	_	
10-23	886-887	6	_	_	
10-24	888-893	Jahre	_	_	
10-25	894-900	laufen	_	_	
10-26	901-912	bekanntlich	_	_	
10-27	913-915	ab	_	_	
10-28	916-919	mit	_	_	
10-29	920-923	dem	_	_	
10-30	924-926	J.	_	_	
10-31	927-929	53	_	_	
10-32	930-931	,	_	_	
10-33	932-934	u.	_	_	
