#FORMAT=WebAnno TSV 3.1
#T_SP=webanno.custom.LetterEntity|entity_id|value


#Text=697 Braun an Gerhard 13. November 1834 - 4Lgren Debre .
1-1	0-3	697	_	_
1-2	4-9	Braun	*	PERauthor
1-3	10-12	an	_	_
1-4	13-20	Gerhard	*	PERaddressee
1-5	21-24	13.	*[1]	DATEletter[1]
1-6	25-33	November	*[1]	DATEletter[1]
1-7	34-38	1834	*[1]	DATEletter[1]
1-8	39-40	-	_	_
1-9	41-47	4Lgren	_	_
1-10	48-53	Debre	*[2]	DATEmentioned[2]
1-11	54-55	.	*[2]	DATEmentioned[2]

#Text=soll die Subscription eröffnet werden .
2-1	56-60	soll	_	_
2-2	61-64	die	_	_
2-3	65-77	Subscription	_	_
2-4	78-86	eröffnet	_	_
2-5	87-93	werden	_	_
2-6	94-95	.	_	_

#Text=De Witte hat von mir eine Antwort erhalten .
3-1	96-98	De	*[3]	PERmentioned[3]
3-2	99-104	Witte	*[3]	PERmentioned[3]
3-3	105-108	hat	_	_
3-4	109-112	von	_	_
3-5	113-116	mir	_	_
3-6	117-121	eine	_	_
3-7	122-129	Antwort	_	_
3-8	130-138	erhalten	_	_
3-9	139-140	.	_	_

#Text=Viel früher konnte er sie nicht verlangen , da mir Ihre Briefe weder seine Addresse angezeigt haben , noch zu einer Üorrespondenzeröffnung Veranlassung gaben .
4-1	141-145	Viel	_	_
4-2	146-152	früher	_	_
4-3	153-159	konnte	_	_
4-4	160-162	er	_	_
4-5	163-166	sie	_	_
4-6	167-172	nicht	_	_
4-7	173-182	verlangen	_	_
4-8	183-184	,	_	_
4-9	185-187	da	_	_
4-10	188-191	mir	_	_
4-11	192-196	Ihre	_	_
4-12	197-203	Briefe	_	_
4-13	204-209	weder	_	_
4-14	210-215	seine	_	_
4-15	216-224	Addresse	_	_
4-16	225-234	angezeigt	_	_
4-17	235-240	haben	_	_
4-18	241-242	,	_	_
4-19	243-247	noch	_	_
4-20	248-250	zu	_	_
4-21	251-256	einer	_	_
4-22	257-279	Üorrespondenzeröffnung	_	_
4-23	280-292	Veranlassung	_	_
4-24	293-298	gaben	_	_
4-25	299-300	.	_	_

#Text=- An Campanari habe ich Ihre Nachrichten überbracht .
5-1	301-302	-	_	_
5-2	303-305	An	_	_
5-3	306-315	Campanari	*	PERmentioned
5-4	316-320	habe	_	_
5-5	321-324	ich	_	_
5-6	325-329	Ihre	_	_
5-7	330-341	Nachrichten	_	_
5-8	342-352	überbracht	_	_
5-9	353-354	.	_	_

#Text=Sie sollen bereits mit Durand Geschäfte gemacht haben , und bei dem Governo deshalb eingekommen sein .
6-1	355-358	Sie	_	_
6-2	359-365	sollen	_	_
6-3	366-373	bereits	_	_
6-4	374-377	mit	_	_
6-5	378-384	Durand	*	PERmentioned
6-6	385-394	Geschäfte	_	_
6-7	395-402	gemacht	_	_
6-8	403-408	haben	_	_
6-9	409-410	,	_	_
6-10	411-414	und	_	_
6-11	415-418	bei	_	_
6-12	419-422	dem	_	_
6-13	423-430	Governo	*	ORGmentioned
6-14	431-438	deshalb	_	_
6-15	439-450	eingekommen	_	_
6-16	451-455	sein	_	_
6-17	456-457	.	_	_

#Text=- Auch soll der Vasengroßhändler mit Basseggio und Depoletti Geschäfte gemacht haben , Heute hoffe ich in der Adunanza seine Bekanntschaft zu machen .
7-1	458-459	-	_	_
7-2	460-464	Auch	_	_
7-3	465-469	soll	_	_
7-4	470-473	der	_	_
7-5	474-490	Vasengroßhändler	*	PERmentioned
7-6	491-494	mit	_	_
7-7	495-504	Basseggio	*	PERmentioned
7-8	505-508	und	_	_
7-9	509-518	Depoletti	*	PERmentioned
7-10	519-528	Geschäfte	_	_
7-11	529-536	gemacht	_	_
7-12	537-542	haben	_	_
7-13	543-544	,	_	_
7-14	545-550	Heute	_	_
7-15	551-556	hoffe	_	_
7-16	557-560	ich	_	_
7-17	561-563	in	_	_
7-18	564-567	der	_	_
7-19	568-576	Adunanza	*	MISC
7-20	577-582	seine	_	_
7-21	583-596	Bekanntschaft	_	_
7-22	597-599	zu	_	_
7-23	600-606	machen	_	_
7-24	607-608	.	_	_

#Text=Luigi Rossini hat die eingesandte Quittung erhalten .
8-1	609-614	Luigi	*[4]	PERmentioned[4]
8-2	615-622	Rossini	*[4]	PERmentioned[4]
8-3	623-626	hat	_	_
8-4	627-630	die	_	_
8-5	631-642	eingesandte	_	_
8-6	643-651	Quittung	_	_
8-7	652-660	erhalten	_	_
8-8	661-662	.	_	_

#Text=- Wegen Ihres Ausbleibens wird gerade nichts laut , weil alle Sie bald zurückerwarten .
9-1	663-664	-	_	_
9-2	665-670	Wegen	_	_
9-3	671-676	Ihres	_	_
9-4	677-688	Ausbleibens	_	_
9-5	689-693	wird	_	_
9-6	694-700	gerade	_	_
9-7	701-707	nichts	_	_
9-8	708-712	laut	_	_
9-9	713-714	,	_	_
9-10	715-719	weil	_	_
9-11	720-724	alle	_	_
9-12	725-728	Sie	_	_
9-13	729-733	bald	_	_
9-14	734-748	zurückerwarten	_	_
9-15	749-750	.	_	_

#Text=- Vollards Brief ist abgegeben , er hat viel Freude gemacht .
10-1	751-752	-	_	_
10-2	753-761	Vollards	*	PERmentioned
10-3	762-767	Brief	_	_
10-4	768-771	ist	_	_
10-5	772-781	abgegeben	_	_
10-6	782-783	,	_	_
10-7	784-786	er	_	_
10-8	787-790	hat	_	_
10-9	791-795	viel	_	_
10-10	796-802	Freude	_	_
10-11	803-810	gemacht	_	_
10-12	811-812	.	_	_

#Text=- Von Wolff weiß ich nichts .
11-1	813-814	-	_	_
11-2	815-818	Von	_	_
11-3	819-824	Wolff	*	PERmentioned
11-4	825-829	weiß	_	_
11-5	830-833	ich	_	_
11-6	834-840	nichts	_	_
11-7	841-842	.	_	_

#Text=- Capobianchi hat noch nicht zum Zahlen gebracht werden können und Oades daher noch nicht bedacht werden .
12-1	843-844	-	_	_
12-2	845-856	Capobianchi	*	PERmentioned
12-3	857-860	hat	_	_
12-4	861-865	noch	_	_
12-5	866-871	nicht	_	_
12-6	872-875	zum	_	_
12-7	876-882	Zahlen	_	_
12-8	883-891	gebracht	_	_
12-9	892-898	werden	_	_
12-10	899-905	können	_	_
12-11	906-909	und	_	_
12-12	910-915	Oades	*	PERmentioned
12-13	916-921	daher	_	_
12-14	922-926	noch	_	_
12-15	927-932	nicht	_	_
12-16	933-940	bedacht	_	_
12-17	941-947	werden	_	_
12-18	948-949	.	_	_

#Text=Letzterer hat übrigens für Schulz und Ritschl nichts beigegeben .
13-1	950-959	Letzterer	_	_
13-2	960-963	hat	_	_
13-3	964-972	übrigens	_	_
13-4	973-976	für	_	_
13-5	977-983	Schulz	*	PERmentioned
13-6	984-987	und	_	_
13-7	988-995	Ritschl	*	PERmentioned
13-8	996-1002	nichts	_	_
13-9	1003-1013	beigegeben	_	_
13-10	1014-1015	.	_	_

#Text=De Antonis hat nicht bescheinigt , es sei ja fast alles bezahlt : ein Hauptconfusionarius .
14-1	1016-1018	De	*[5]	PERmentioned[5]
14-2	1019-1026	Antonis	*[5]	PERmentioned[5]
14-3	1027-1030	hat	_	_
14-4	1031-1036	nicht	_	_
14-5	1037-1048	bescheinigt	_	_
14-6	1049-1050	,	_	_
14-7	1051-1053	es	_	_
14-8	1054-1057	sei	_	_
14-9	1058-1060	ja	_	_
14-10	1061-1065	fast	_	_
14-11	1066-1071	alles	_	_
14-12	1072-1079	bezahlt	_	_
14-13	1080-1081	:	_	_
14-14	1082-1085	ein	_	_
14-15	1086-1105	Hauptconfusionarius	_	_
14-16	1106-1107	.	_	_

#Text=Die Pariser Kiste ruht wahrscheinlich bei Roussier in Marseille , was ich De Witten bemerkt habe .
15-1	1108-1111	Die	_	_
15-2	1112-1119	Pariser	*	PLACEmentioned
15-3	1120-1125	Kiste	_	_
15-4	1126-1130	ruht	_	_
15-5	1131-1145	wahrscheinlich	_	_
15-6	1146-1149	bei	_	_
15-7	1150-1158	Roussier	*	PERmentioned
15-8	1159-1161	in	_	_
15-9	1162-1171	Marseille	*	PLACEmentioned
15-10	1172-1173	,	_	_
15-11	1174-1177	was	_	_
15-12	1178-1181	ich	_	_
15-13	1182-1184	De	*[6]	PERmentioned[6]
15-14	1185-1191	Witten	_	_
15-15	1192-1199	bemerkt	_	_
15-16	1200-1204	habe	_	_
15-17	1205-1206	.	_	_

#Text=Abgegangen ist sie , wie De Antonis bescheinigt .
16-1	1207-1217	Abgegangen	_	_
16-2	1218-1221	ist	_	_
16-3	1222-1225	sie	_	_
16-4	1226-1227	,	_	_
16-5	1228-1231	wie	_	_
16-6	1232-1234	De	*[7]	PERmentioned[7]
16-7	1235-1242	Antonis	_	_
16-8	1243-1254	bescheinigt	_	_
16-9	1255-1256	.	_	_

#Text=Vollard hat mir neulich die kleine Bronze für 5 Sc. und 70 baj .
17-1	1257-1264	Vollard	*	PERmentioned
17-2	1265-1268	hat	_	_
17-3	1269-1272	mir	_	_
17-4	1273-1280	neulich	_	_
17-5	1281-1284	die	*[8]	OBJ[8]
17-6	1285-1291	kleine	*[8]	OBJ[8]
17-7	1292-1298	Bronze	*[8]	OBJ[8]
17-8	1299-1302	für	_	_
17-9	1303-1304	5	_	_
17-10	1305-1308	Sc.	_	_
17-11	1309-1312	und	_	_
17-12	1313-1315	70	_	_
17-13	1316-1319	baj	_	_
17-14	1320-1321	.	_	_

#Text=angeboten , so viel hat sie ihm gekostet .
18-1	1322-1331	angeboten	_	_
18-2	1332-1333	,	_	_
18-3	1334-1336	so	_	_
18-4	1337-1341	viel	_	_
18-5	1342-1345	hat	_	_
18-6	1346-1349	sie	_	_
18-7	1350-1353	ihm	_	_
18-8	1354-1362	gekostet	_	_
18-9	1363-1364	.	_	_
