#FORMAT=WebAnno TSV 3.3
#T_SP=webanno.custom.LetterEntity|entity_id|value


#Text=A Ze N f \\r N un Prof. Gerhard Braun an Gerhard Rom , 25 .
1-1	0-1	A	_	_	
1-2	2-4	Ze	_	_	
1-3	5-6	N	_	_	
1-4	7-8	f	_	_	
1-5	9-11	\r	_	_	
1-6	12-13	N	_	_	
1-7	14-16	un	_	_	
1-8	17-22	Prof.	_	_	
1-9	23-30	Gerhard	*	PERaddressee	
1-10	31-36	Braun	*	PERauthor	
1-11	37-39	an	_	_	
1-12	40-47	Gerhard	*	PERaddressee	
1-13	48-51	Rom	*	PLACEfrom	
1-14	52-53	,	_	_	
1-15	54-56	25	*[1]	DATEletter[1]	
1-16	57-58	.	*[1]	DATEletter[1]	

#Text=Januar 1835 Roma , li 25 Gennaro 1835 Hochverehrtester Freund | ( Unterstrichen ist was ich in Lancis Generalabrechnung vom 21. April 35 notirt finde ) Vor allem theile ich Ihnen hiermit Ihren Rechnungs extract mit , wie Sie gewünscht .
2-1	59-65	Januar	*[1]	DATEletter[1]	
2-2	66-70	1835	*[1]	DATEletter[1]	
2-3	71-75	Roma	*	PLACEfrom	
2-4	76-77	,	_	_	
2-5	78-80	li	_	_	
2-6	81-83	25	*[2]	DATEletter[2]	
2-7	84-91	Gennaro	*[2]	DATEletter[2]	
2-8	92-96	1835	*[2]	DATEletter[2]	
2-9	97-113	Hochverehrtester	_	_	
2-10	114-120	Freund	_	_	
2-11	121-122	|	_	_	
2-12	123-124	(	_	_	
2-13	125-138	Unterstrichen	_	_	
2-14	139-142	ist	_	_	
2-15	143-146	was	_	_	
2-16	147-150	ich	_	_	
2-17	151-153	in	_	_	
2-18	154-160	Lancis	*	PERmentioned	
2-19	161-178	Generalabrechnung	_	_	
2-20	179-182	vom	_	_	
2-21	183-186	21.	*[3]	DATEmentioned[3]	
2-22	187-192	April	*[3]	DATEmentioned[3]	
2-23	193-195	35	*[3]	DATEmentioned[3]	
2-24	196-202	notirt	_	_	
2-25	203-208	finde	_	_	
2-26	209-210	)	_	_	
2-27	211-214	Vor	_	_	
2-28	215-220	allem	_	_	
2-29	221-227	theile	_	_	
2-30	228-231	ich	_	_	
2-31	232-237	Ihnen	_	_	
2-32	238-245	hiermit	_	_	
2-33	246-251	Ihren	_	_	
2-34	252-261	Rechnungs	_	_	
2-35	262-269	extract	_	_	
2-36	270-273	mit	_	_	
2-37	274-275	,	_	_	
2-38	276-279	wie	_	_	
2-39	280-283	Sie	_	_	
2-40	284-293	gewünscht	_	_	
2-41	294-295	.	_	_	

#Text=RECHNUNGEN Außerdem arten Ihrer ungefehr nachstehende Auslagen : a , Campanari Sc. 32 für die Spiegel und die allgemein bewunderte Tazza , welche ich zum restaurieren gegebe - b , der Prete in Via Giulia S. 30 für den Spiegel des Telephos .
3-1	296-306	RECHNUNGEN	_	_	
3-2	307-315	Außerdem	_	_	
3-3	316-321	arten	_	_	
3-4	322-327	Ihrer	_	_	
3-5	328-336	ungefehr	_	_	
3-6	337-349	nachstehende	_	_	
3-7	350-358	Auslagen	_	_	
3-8	359-360	:	_	_	
3-9	361-362	a	_	_	
3-10	363-364	,	_	_	
3-11	365-374	Campanari	*	PERmentioned	
3-12	375-378	Sc.	_	_	
3-13	379-381	32	_	_	
3-14	382-385	für	_	_	
3-15	386-389	die	_	_	
3-16	390-397	Spiegel	_	_	
3-17	398-401	und	_	_	
3-18	402-405	die	_	_	
3-19	406-415	allgemein	_	_	
3-20	416-426	bewunderte	_	_	
3-21	427-432	Tazza	*	OBJ	
3-22	433-434	,	_	_	
3-23	435-441	welche	_	_	
3-24	442-445	ich	_	_	
3-25	446-449	zum	_	_	
3-26	450-462	restaurieren	_	_	
3-27	463-469	gegebe	_	_	
3-28	470-471	-	_	_	
3-29	472-473	b	_	_	
3-30	474-475	,	_	_	
3-31	476-479	der	_	_	
3-32	480-485	Prete	*	PERmentioned	
3-33	486-488	in	_	_	
3-34	489-492	Via	*[4]	ORGmentioned[4]	
3-35	493-499	Giulia	*[4]	ORGmentioned[4]	
3-36	500-502	S.	_	_	
3-37	503-505	30	_	_	
3-38	506-509	für	_	_	
3-39	510-513	den	_	_	
3-40	514-521	Spiegel	*[5]	OBJ[5]	
3-41	522-525	des	*[5]	OBJ[5]	
3-42	526-534	Telephos	*[5]	OBJ[5]	
3-43	535-536	.	_	_	

#Text=- c , Gegen 20 Sc. Zeichnungshonorare .
4-1	537-538	-	_	_	
4-2	539-540	c	_	_	
4-3	541-542	,	_	_	
4-4	543-548	Gegen	_	_	
4-5	549-551	20	_	_	
4-6	552-555	Sc.	_	_	
4-7	556-574	Zeichnungshonorare	_	_	
4-8	575-576	.	_	_	

#Text=- Auch werden Sie mich entschuldigen wenn ich spät erst die Mosaiken in Rechnung bringe , die ich Abichen zur Besorgung übergeben und Vollends etc. bezahlt , aber sie in Rechnung zu bringen vergessen habe .
5-1	577-578	-	_	_	
5-2	579-583	Auch	_	_	
5-3	584-590	werden	_	_	
5-4	591-594	Sie	_	_	
5-5	595-599	mich	_	_	
5-6	600-613	entschuldigen	_	_	
5-7	614-618	wenn	_	_	
5-8	619-622	ich	_	_	
5-9	623-627	spät	_	_	
