#FORMAT=WebAnno TSV 3.1
#T_SP=webanno.custom.LetterEntity|entity_id|value


#Text=351 Braun an Gerhard Rom , 7. April 1835 - 3. da ich alles verbrauche , .
1-1	0-3	351	_	_
1-2	4-9	Braun	*	PERauthor
1-3	10-12	an	_	_
1-4	13-20	Gerhard	*	PERaddressee
1-5	21-24	Rom	*	PLACEfrom
1-6	25-26	,	_	_
1-7	27-29	7.	*[1]	DATEletter[1]
1-8	30-35	April	*[1]	DATEletter[1]
1-9	36-40	1835	*[1]	DATEletter[1]
1-10	41-42	-	_	_
1-11	43-45	3.	_	_
1-12	46-48	da	_	_
1-13	49-52	ich	_	_
1-14	53-58	alles	_	_
1-15	59-69	verbrauche	_	_
1-16	70-71	,	_	_
1-17	72-73	.	_	_

#Text=Es finden sich aber wohl schon Mittel und Wege , wenn Sie nur eine Form aufstellen wollen , in der ich mich mit Ihnen berechne , - Die Reise nach Etrurien wird wohl die Spesen aufzehrn , welche Sie mir versprochen , d. h. 15 - 20 Scudi .
2-1	74-76	Es	_	_
2-2	77-83	finden	_	_
2-3	84-88	sich	_	_
2-4	89-93	aber	_	_
2-5	94-98	wohl	_	_
2-6	99-104	schon	_	_
2-7	105-111	Mittel	_	_
2-8	112-115	und	_	_
2-9	116-120	Wege	_	_
2-10	121-122	,	_	_
2-11	123-127	wenn	_	_
2-12	128-131	Sie	_	_
2-13	132-135	nur	_	_
2-14	136-140	eine	_	_
2-15	141-145	Form	_	_
2-16	146-156	aufstellen	_	_
2-17	157-163	wollen	_	_
2-18	164-165	,	_	_
2-19	166-168	in	_	_
2-20	169-172	der	_	_
2-21	173-176	ich	_	_
2-22	177-181	mich	_	_
2-23	182-185	mit	_	_
2-24	186-191	Ihnen	_	_
2-25	192-200	berechne	_	_
2-26	201-202	,	_	_
2-27	203-204	-	_	_
2-28	205-208	Die	_	_
2-29	209-214	Reise	_	_
2-30	215-219	nach	_	_
2-31	220-228	Etrurien	*	PLACEmentioned
2-32	229-233	wird	_	_
2-33	234-238	wohl	_	_
2-34	239-242	die	_	_
2-35	243-249	Spesen	_	_
2-36	250-258	aufzehrn	_	_
2-37	259-260	,	_	_
2-38	261-267	welche	_	_
2-39	268-271	Sie	_	_
2-40	272-275	mir	_	_
2-41	276-287	versprochen	_	_
2-42	288-289	,	_	_
2-43	290-292	d.	_	_
2-44	293-295	h.	_	_
2-45	296-298	15	_	_
2-46	299-300	-	_	_
2-47	301-303	20	_	_
2-48	304-309	Scudi	_	_
2-49	310-311	.	_	_

#Text=Indem ich Ihnen wiederholt schreiben soll , daß Bunsen gegen den Wiederabdruck von Inschriften im Intellbl .
3-1	312-317	Indem	_	_
3-2	318-321	ich	_	_
3-3	322-327	Ihnen	_	_
3-4	328-338	wiederholt	_	_
3-5	339-348	schreiben	_	_
3-6	349-353	soll	_	_
3-7	354-355	,	_	_
3-8	356-359	daß	_	_
3-9	360-366	Bunsen	*	PERmentioned
3-10	367-372	gegen	_	_
3-11	373-376	den	_	_
3-12	377-390	Wiederabdruck	_	_
3-13	391-394	von	_	_
3-14	395-406	Inschriften	_	_
3-15	407-409	im	_	_
3-16	410-418	Intellbl	_	_
3-17	419-420	.	_	_

#Text=wär , lege ich Ihnen zu gleicher Zeit einen Brief von Kellermann mit einer wichtigen Mittheilung über die Basil .
4-1	421-424	wär	_	_
4-2	425-426	,	_	_
4-3	427-431	lege	_	_
4-4	432-435	ich	_	_
4-5	436-441	Ihnen	_	_
4-6	442-444	zu	_	_
4-7	445-453	gleicher	_	_
4-8	454-458	Zeit	_	_
4-9	459-464	einen	_	_
4-10	465-470	Brief	_	_
4-11	471-474	von	_	_
4-12	475-485	Kellermann	*	PERmentioned
4-13	486-489	mit	_	_
4-14	490-495	einer	_	_
4-15	496-505	wichtigen	_	_
4-16	506-517	Mittheilung	_	_
4-17	518-522	über	_	_
4-18	523-526	die	_	_
4-19	527-532	Basil	*[2]	OBJ[2]
4-20	533-534	.	*[2]	OBJ[2]

#Text=Julia bei .
5-1	535-540	Julia	*	OBJ
5-2	541-544	bei	_	_
5-3	545-546	.	_	_

#Text=Kellermann hat unklug davon gegen Bunsen über eine von Ss .
6-1	547-557	Kellermann	*	PERmentioned
6-2	558-561	hat	_	_
6-3	562-568	unklug	_	_
6-4	569-574	davon	_	_
6-5	575-580	gegen	_	_
6-6	581-587	Bunsen	*	PERmentioned
6-7	588-592	über	_	_
6-8	593-597	eine	_	_
6-9	598-601	von	_	_
6-10	602-604	Ss	_	_
6-11	605-606	.	_	_

#Text=Seite gemachten Mittheilung an Sie gesprochen und Sie können daher auf ihn die Schuld wälzen , wenn er selbst Veranlassung gebt seine Sachen zwei Mal zu drucken : was ich meiner Seits und in dieser Form höchst praktisch , nützlich und allgemein für dankbar aufgenommen halte , Am besten ist , „ man läßt Bunsens Hitze verrauchen und die Sache gehen wie sie geht , denn ich habe gefunden , daß er später nie dieselbe Streithitze bewahrt hat , wie wenn er sich zuerst gegen eine Sache erklärt .
7-1	607-612	Seite	_	_
7-2	613-622	gemachten	_	_
7-3	623-634	Mittheilung	_	_
7-4	635-637	an	_	_
7-5	638-641	Sie	_	_
7-6	642-652	gesprochen	_	_
7-7	653-656	und	_	_
7-8	657-660	Sie	_	_
7-9	661-667	können	_	_
7-10	668-673	daher	_	_
7-11	674-677	auf	_	_
7-12	678-681	ihn	_	_
7-13	682-685	die	_	_
7-14	686-692	Schuld	_	_
7-15	693-699	wälzen	_	_
7-16	700-701	,	_	_
7-17	702-706	wenn	_	_
7-18	707-709	er	_	_
7-19	710-716	selbst	_	_
7-20	717-729	Veranlassung	_	_
7-21	730-734	gebt	_	_
7-22	735-740	seine	_	_
7-23	741-747	Sachen	_	_
7-24	748-752	zwei	_	_
7-25	753-756	Mal	_	_
7-26	757-759	zu	_	_
7-27	760-767	drucken	_	_
7-28	768-769	:	_	_
7-29	770-773	was	_	_
7-30	774-777	ich	_	_
7-31	778-784	meiner	_	_
7-32	785-790	Seits	_	_
7-33	791-794	und	_	_
7-34	795-797	in	_	_
7-35	798-804	dieser	_	_
7-36	805-809	Form	_	_
7-37	810-816	höchst	_	_
7-38	817-826	praktisch	_	_
7-39	827-828	,	_	_
7-40	829-837	nützlich	_	_
7-41	838-841	und	_	_
7-42	842-851	allgemein	_	_
7-43	852-855	für	_	_
7-44	856-863	dankbar	_	_
7-45	864-875	aufgenommen	_	_
7-46	876-881	halte	_	_
7-47	882-883	,	_	_
7-48	884-886	Am	_	_
7-49	887-893	besten	_	_
7-50	894-897	ist	_	_
7-51	898-899	,	_	_
7-52	900-901	„	_	_
7-53	902-905	man	_	_
7-54	906-910	läßt	_	_
7-55	911-918	Bunsens	*	PERmentioned
7-56	919-924	Hitze	_	_
7-57	925-935	verrauchen	_	_
7-58	936-939	und	_	_
7-59	940-943	die	_	_
7-60	944-949	Sache	_	_
7-61	950-955	gehen	_	_
7-62	956-959	wie	_	_
7-63	960-963	sie	_	_
7-64	964-968	geht	_	_
7-65	969-970	,	_	_
7-66	971-975	denn	_	_
7-67	976-979	ich	_	_
7-68	980-984	habe	_	_
7-69	985-993	gefunden	_	_
7-70	994-995	,	_	_
7-71	996-999	daß	_	_
7-72	1000-1002	er	_	_
7-73	1003-1009	später	_	_
7-74	1010-1013	nie	_	_
7-75	1014-1022	dieselbe	_	_
7-76	1023-1034	Streithitze	_	_
