#FORMAT=WebAnno TSV 3.1
#T_SP=webanno.custom.LetterEntity|entity_id|value


#Text=621 Lepsius an Henzen Berlin , 9. Februar 1873 wendigkeit die Stipendiaten im Institut unterzubringen nochmals stark betont , und geschrieben , es könne für 4 nöthigenfalls auch für 6 Stipendiaten Raum geschafft werden nämlich für jeden 1 Stube \; denn wenn Preußen seine 3 Btipendiaten behält , können die übrigen Länder auf 3 andre Ansfruch machen .
1-1	0-3	621	_	_
1-2	4-11	Lepsius	*	PERauthor
1-3	12-14	an	_	_
1-4	15-21	Henzen	*	PERaddressee
1-5	22-28	Berlin	*	PLACEfrom
1-6	29-30	,	_	_
1-7	31-33	9.	*[1]	DATEletter[1]
1-8	34-41	Februar	*[1]	DATEletter[1]
1-9	42-46	1873	*[1]	DATEletter[1]
1-10	47-57	wendigkeit	_	_
1-11	58-61	die	_	_
1-12	62-74	Stipendiaten	_	_
1-13	75-77	im	_	_
1-14	78-86	Institut	*	ORGmentioned
1-15	87-101	unterzubringen	_	_
1-16	102-110	nochmals	_	_
1-17	111-116	stark	_	_
1-18	117-123	betont	_	_
1-19	124-125	,	_	_
1-20	126-129	und	_	_
1-21	130-141	geschrieben	_	_
1-22	142-143	,	_	_
1-23	144-146	es	_	_
1-24	147-152	könne	_	_
1-25	153-156	für	_	_
1-26	157-158	4	_	_
1-27	159-172	nöthigenfalls	_	_
1-28	173-177	auch	_	_
1-29	178-181	für	_	_
1-30	182-183	6	_	_
1-31	184-196	Stipendiaten	_	_
1-32	197-201	Raum	_	_
1-33	202-211	geschafft	_	_
1-34	212-218	werden	_	_
1-35	219-226	nämlich	_	_
1-36	227-230	für	_	_
1-37	231-236	jeden	_	_
1-38	237-238	1	_	_
1-39	239-244	Stube	_	_
1-40	245-246	\;	_	_
1-41	247-251	denn	_	_
1-42	252-256	wenn	_	_
1-43	257-264	Preußen	*	PLACEmentioned
1-44	265-270	seine	_	_
1-45	271-272	3	_	_
1-46	273-285	Btipendiaten	_	_
1-47	286-292	behält	_	_
1-48	293-294	,	_	_
1-49	295-301	können	_	_
1-50	302-305	die	_	_
1-51	306-313	übrigen	_	_
1-52	314-320	Länder	_	_
1-53	321-324	auf	_	_
1-54	325-326	3	_	_
1-55	327-332	andre	_	_
1-56	333-341	Ansfruch	_	_
1-57	342-348	machen	_	_
1-58	349-350	.	_	_

#Text=Überlegen Sie also mit Laspeyres wie im unwahrscheinlichen Falle daß 6 Stipendiaten aus Deutschland kämen , für jeden ein Raum geschafft werden könnte .
2-1	351-360	Überlegen	_	_
2-2	361-364	Sie	_	_
2-3	365-369	also	_	_
2-4	370-373	mit	_	_
2-5	374-383	Laspeyres	*	PERmentioned
2-6	384-387	wie	_	_
2-7	388-390	im	_	_
2-8	391-409	unwahrscheinlichen	_	_
2-9	410-415	Falle	_	_
2-10	416-419	daß	_	_
2-11	420-421	6	_	_
2-12	422-434	Stipendiaten	_	_
2-13	435-438	aus	_	_
2-14	439-450	Deutschland	*	PLACEmentioned
2-15	451-456	kämen	_	_
2-16	457-458	,	_	_
2-17	459-462	für	_	_
2-18	463-468	jeden	_	_
2-19	469-472	ein	_	_
2-20	473-477	Raum	_	_
2-21	478-487	geschafft	_	_
2-22	488-494	werden	_	_
2-23	495-501	könnte	_	_
2-24	502-503	.	_	_

#Text=- Ich bin mit Mommsen noch nicht auf das Medaillon von Parthey zu sprechen gekommen .
3-1	504-505	-	_	_
3-2	506-509	Ich	_	_
3-3	510-513	bin	_	_
3-4	514-517	mit	_	_
3-5	518-525	Mommsen	*	PERmentioned
3-6	526-530	noch	_	_
3-7	531-536	nicht	_	_
3-8	537-540	auf	_	_
3-9	541-544	das	_	_
3-10	545-554	Medaillon	_	_
3-11	555-558	von	_	_
3-12	559-566	Parthey	*	PERmentioned
3-13	567-569	zu	_	_
3-14	570-578	sprechen	_	_
3-15	579-587	gekommen	_	_
3-16	588-589	.	_	_

#Text=Ich bin sehr dafür , daß Sie es mit Schulze versuchen .
4-1	590-593	Ich	_	_
4-2	594-597	bin	_	_
4-3	598-602	sehr	_	_
4-4	603-608	dafür	_	_
4-5	609-610	,	_	_
4-6	611-614	daß	_	_
4-7	615-618	Sie	_	_
4-8	619-621	es	_	_
4-9	622-625	mit	_	_
4-10	626-633	Schulze	*	PERmentioned
4-11	634-643	versuchen	_	_
4-12	644-645	.	_	_

#Text=- 250 Fr. können wir schon daran wenden .
5-1	646-647	-	_	_
5-2	648-651	250	_	_
5-3	652-655	Fr.	_	_
5-4	656-662	können	_	_
5-5	663-666	wir	_	_
5-6	667-672	schon	_	_
5-7	673-678	daran	_	_
5-8	679-685	wenden	_	_
5-9	686-687	.	_	_

#Text=Auch darüber werden Sie mit Mommsen sprechen den Sie sehr von mir grüßen wollen .
6-1	688-692	Auch	_	_
6-2	693-700	darüber	_	_
6-3	701-707	werden	_	_
6-4	708-711	Sie	_	_
6-5	712-715	mit	_	_
6-6	716-723	Mommsen	*	PERmentioned
6-7	724-732	sprechen	_	_
6-8	733-736	den	_	_
6-9	737-740	Sie	_	_
