#FORMAT=WebAnno TSV 3.1
#T_SP=webanno.custom.LetterEntity|entity_id|value


#Text=68 Lepsius an Henzen Berlin , 30 .
1-1	0-2	68	_	_
1-2	3-10	Lepsius	*	PERauthor
1-3	11-13	an	_	_
1-4	14-20	Henzen	*	PERaddressee
1-5	21-27	Berlin	*	PLACEfrom
1-6	28-29	,	_	_
1-7	30-32	30	*[5]	DATEletter[5]
1-8	33-34	.	*[5]	DATEletter[5]

#Text=Januar 1874 setzende Unterstützung seines Terrakottenwerks von 1400 r . Die Sache wird aber erst der erweiterten Centraldirektion vorgelegt werden .
2-1	35-41	Januar	*[5]	DATEletter[5]
2-2	42-46	1874	*[5]	DATEletter[5]
2-3	47-55	setzende	_	_
2-4	56-69	Unterstützung	_	_
2-5	70-76	seines	_	_
2-6	77-93	Terrakottenwerks	_	_
2-7	94-97	von	_	_
2-8	98-102	1400	_	_
2-9	103-104	r	_	_
2-10	105-106	.	_	_
2-11	107-110	Die	_	_
2-12	111-116	Sache	_	_
2-13	117-121	wird	_	_
2-14	122-126	aber	_	_
2-15	127-131	erst	_	_
2-16	132-135	der	_	_
2-17	136-147	erweiterten	_	_
2-18	148-164	Centraldirektion	*	ORGmentioned
2-19	165-174	vorgelegt	_	_
2-20	175-181	werden	_	_
2-21	182-183	.	_	_

#Text=Daß an Matz , nach den ersten 2000 r , wieder .
3-1	184-187	Daß	_	_
3-2	188-190	an	_	_
3-3	191-195	Matz	*	PERmentioned
3-4	196-197	,	_	_
3-5	198-202	nach	_	_
3-6	203-206	den	_	_
3-7	207-213	ersten	_	_
3-8	214-218	2000	_	_
3-9	219-220	r	_	_
3-10	221-222	,	_	_
3-11	223-229	wieder	_	_
3-12	230-231	.	_	_

#Text=600 für die Römischen Arbeiten , bewilligt wurden , schrieb ich Ihnen wohl schon .
4-1	232-235	600	_	_
4-2	236-239	für	_	_
4-3	240-243	die	_	_
4-4	244-253	Römischen	_	_
4-5	254-262	Arbeiten	_	_
4-6	263-264	,	_	_
4-7	265-274	bewilligt	_	_
4-8	275-281	wurden	_	_
4-9	282-283	,	_	_
4-10	284-291	schrieb	_	_
4-11	292-295	ich	_	_
4-12	296-301	Ihnen	_	_
4-13	302-306	wohl	_	_
4-14	307-312	schon	_	_
4-15	313-314	.	_	_

#Text=So eben erhielt ich ein Schreiben von dem Staats- Sekretär von Bülow , worin er sich von uns die Instruktion der Sekretare von 1859 und eine `` Skizze über die Disposition und Verwendung der Räume im neuen Gebäude '' ausbittet .
5-1	315-317	So	_	_
5-2	318-322	eben	_	_
5-3	323-330	erhielt	_	_
5-4	331-334	ich	_	_
5-5	335-338	ein	_	_
5-6	339-348	Schreiben	_	_
5-7	349-352	von	_	_
5-8	353-356	dem	_	_
5-9	357-364	Staats-	_	_
5-10	365-373	Sekretär	_	_
5-11	374-377	von	*[6]	PERmentioned[6]
5-12	378-383	Bülow	*[6]	PERmentioned[6]
5-13	384-385	,	_	_
5-14	386-391	worin	_	_
5-15	392-394	er	_	_
5-16	395-399	sich	_	_
5-17	400-403	von	_	_
5-18	404-407	uns	_	_
5-19	408-411	die	_	_
5-20	412-423	Instruktion	_	_
5-21	424-427	der	_	_
5-22	428-437	Sekretare	_	_
5-23	438-441	von	_	_
5-24	442-446	1859	*	DATEmentioned
5-25	447-450	und	_	_
5-26	451-455	eine	_	_
5-27	456-458	``	_	_
5-28	459-465	Skizze	_	_
5-29	466-470	über	_	_
5-30	471-474	die	_	_
5-31	475-486	Disposition	_	_
5-32	487-490	und	_	_
5-33	491-501	Verwendung	_	_
5-34	502-505	der	_	_
5-35	506-511	Räume	_	_
5-36	512-514	im	_	_
5-37	515-520	neuen	_	_
5-38	521-528	Gebäude	_	_
5-39	529-531	''	_	_
5-40	532-541	ausbittet	_	_
5-41	542-543	.	_	_

#Text=Die erstere habe ich sogleich abschreiben lassen .
6-1	544-547	Die	_	_
6-2	548-555	erstere	_	_
6-3	556-560	habe	_	_
6-4	561-564	ich	_	_
6-5	565-573	sogleich	_	_
6-6	574-585	abschreiben	_	_
6-7	586-592	lassen	_	_
6-8	593-594	.	_	_

#Text=Düe letztere bitte ich mir umgehend von Ihnen aus , da die letzten Kommunikationen und Übersendung der definitiven Pläne nicht wie es richtig gewesen wäre , durch die Hände der Central Direktion gegangen sind .
7-1	595-598	Düe	_	_
7-2	599-607	letztere	_	_
7-3	608-613	bitte	_	_
7-4	614-617	ich	_	_
7-5	618-621	mir	_	_
7-6	622-630	umgehend	_	_
7-7	631-634	von	_	_
7-8	635-640	Ihnen	_	_
7-9	641-644	aus	_	_
7-10	645-646	,	_	_
7-11	647-649	da	_	_
7-12	650-653	die	_	_
7-13	654-661	letzten	_	_
7-14	662-677	Kommunikationen	_	_
7-15	678-681	und	_	_
7-16	682-693	Übersendung	_	_
7-17	694-697	der	_	_
7-18	698-709	definitiven	_	_
7-19	710-715	Pläne	_	_
