#FORMAT=WebAnno TSV 3.1
#T_SP=webanno.custom.LetterEntity|entity_id|value


#Text=nr Richard Lepsius an Wolfgang Helbig Berlin , 9. Mai 1874 Berlin d . 9. Mai 1874 Verehrter Freund Heute ging Ihr Brief ein \; er hat sich mit dem meinigen gekreuzt .
1-1	0-2	nr	_	_
1-2	3-10	Richard	*[1]	PERauthor[1]
1-3	11-18	Lepsius	*[1]	PERauthor[1]
1-4	19-21	an	_	_
1-5	22-30	Wolfgang	*[2]	PERaddressee[2]
1-6	31-37	Helbig	*[2]	PERaddressee[2]
1-7	38-44	Berlin	*	PLACEfrom
1-8	45-46	,	_	_
1-9	47-49	9.	*[3]	DATEletter[3]
1-10	50-53	Mai	*[3]	DATEletter[3]
1-11	54-58	1874	*[3]	DATEletter[3]
1-12	59-65	Berlin	*	PLACEfrom
1-13	66-67	d	_	_
1-14	68-69	.	_	_
1-15	70-72	9.	*[4]	DATEletter[4]
1-16	73-76	Mai	*[4]	DATEletter[4]
1-17	77-81	1874	*[4]	DATEletter[4]
1-18	82-91	Verehrter	_	_
1-19	92-98	Freund	_	_
1-20	99-104	Heute	_	_
1-21	105-109	ging	_	_
1-22	110-113	Ihr	_	_
1-23	114-119	Brief	_	_
1-24	120-123	ein	_	_
1-25	124-125	\;	_	_
1-26	126-128	er	_	_
1-27	129-132	hat	_	_
1-28	133-137	sich	_	_
1-29	138-141	mit	_	_
1-30	142-145	dem	_	_
1-31	146-154	meinigen	_	_
1-32	155-163	gekreuzt	_	_
1-33	164-165	.	_	_

#Text=Sie werden gesehen haben , daß der Telegraph hier nichts nutzen konnte , hoffe aber lebhaft , daß Sie sich nun gedulden werden .
2-1	166-169	Sie	_	_
2-2	170-176	werden	_	_
2-3	177-184	gesehen	_	_
2-4	185-190	haben	_	_
2-5	191-192	,	_	_
2-6	193-196	daß	_	_
2-7	197-200	der	_	_
2-8	201-210	Telegraph	_	_
2-9	211-215	hier	_	_
2-10	216-222	nichts	_	_
2-11	223-229	nutzen	_	_
2-12	230-236	konnte	_	_
2-13	237-238	,	_	_
2-14	239-244	hoffe	_	_
2-15	245-249	aber	_	_
2-16	250-257	lebhaft	_	_
2-17	258-259	,	_	_
2-18	260-263	daß	_	_
2-19	264-267	Sie	_	_
2-20	268-272	sich	_	_
2-21	273-276	nun	_	_
2-22	277-285	gedulden	_	_
2-23	286-292	werden	_	_
2-24	293-294	.	_	_

#Text=Ob Sie uns die Musikalien verschaffen können , steht also dahin \; der modus würde Ihnen ganz überlassen sein , wenn Sie uns die Sachen Alles in Allem für 5000 Lire verschaffen können .
3-1	295-297	Ob	_	_
3-2	298-301	Sie	_	_
3-3	302-305	uns	_	_
3-4	306-309	die	_	_
3-5	310-320	Musikalien	_	_
3-6	321-332	verschaffen	_	_
3-7	333-339	können	_	_
3-8	340-341	,	_	_
3-9	342-347	steht	_	_
3-10	348-352	also	_	_
3-11	353-358	dahin	_	_
3-12	359-360	\;	_	_
3-13	361-364	der	_	_
3-14	365-370	modus	_	_
3-15	371-376	würde	_	_
3-16	377-382	Ihnen	_	_
3-17	383-387	ganz	_	_
3-18	388-398	überlassen	_	_
3-19	399-403	sein	_	_
3-20	404-405	,	_	_
3-21	406-410	wenn	_	_
3-22	411-414	Sie	_	_
3-23	415-418	uns	_	_
3-24	419-422	die	_	_
3-25	423-429	Sachen	_	_
3-26	430-435	Alles	_	_
3-27	436-438	in	_	_
3-28	439-444	Allem	_	_
3-29	445-448	für	_	_
3-30	449-453	5000	_	_
3-31	454-458	Lire	_	_
3-32	459-470	verschaffen	_	_
3-33	471-477	können	_	_
3-34	478-479	.	_	_

#Text=Ich werde morgen auf 4 Wochen in Bibliotheksangelegenheiten verreisen .
4-1	480-483	Ich	_	_
4-2	484-489	werde	_	_
4-3	490-496	morgen	_	_
4-4	497-500	auf	_	_
4-5	501-502	4	_	_
4-6	503-509	Wochen	_	_
4-7	510-512	in	_	_
4-8	513-539	Bibliotheksangelegenheiten	_	_
4-9	540-549	verreisen	_	_
4-10	550-551	.	_	_

#Text=Mommsen wird mich für das Institut vertreten .
5-1	552-559	Mommsen	*	PERmentioned
5-2	560-564	wird	_	_
5-3	565-569	mich	_	_
5-4	570-573	für	_	_
5-5	574-577	das	_	_
5-6	578-586	Institut	*	ORGmentioned
5-7	587-596	vertreten	_	_
5-8	597-598	.	_	_

#Text=Ihre Briefe an mich werden aber nachgeschickt .
6-1	599-603	Ihre	_	_
6-2	604-610	Briefe	_	_
6-3	611-613	an	_	_
6-4	614-618	mich	_	_
6-5	619-625	werden	_	_
6-6	626-630	aber	_	_
6-7	631-644	nachgeschickt	_	_
6-8	645-646	.	_	_

#Text=Mit herzlichem Gruß der Ihrige R Lepsius
7-1	647-650	Mit	_	_
7-2	651-661	herzlichem	_	_
7-3	662-666	Gruß	_	_
7-4	667-670	der	_	_
7-5	671-677	Ihrige	_	_
7-6	678-679	R	*[5]	PERauthor[5]
7-7	680-687	Lepsius	*[5]	PERauthor[5]
