#FORMAT=WebAnno TSV 3.1
#T_SP=webanno.custom.LetterEntity|entity_id|value


#Text=252 Lepsius an Henzen Berlin , 7. Juni 1872 zung nicht übernommen werden , weil der Bundesrath in seiner Zustimmung noch im Rückstande ist .
1-1	0-3	252	_	_
1-2	4-11	Lepsius	*	PERauthor
1-3	12-14	an	_	_
1-4	15-21	Henzen	*	PERaddressee
1-5	22-28	Berlin	*	PLACEfrom
1-6	29-30	,	_	_
1-7	31-33	7.	*[1]	DATEletter[1]
1-8	34-38	Juni	*[1]	DATEletter[1]
1-9	39-43	1872	*[1]	DATEletter[1]
1-10	44-48	zung	_	_
1-11	49-54	nicht	_	_
1-12	55-65	übernommen	_	_
1-13	66-72	werden	_	_
1-14	73-74	,	_	_
1-15	75-79	weil	_	_
1-16	80-83	der	_	_
1-17	84-94	Bundesrath	*	ORGmentioned
1-18	95-97	in	_	_
1-19	98-104	seiner	_	_
1-20	105-115	Zustimmung	_	_
1-21	116-120	noch	_	_
1-22	121-123	im	_	_
1-23	124-134	Rückstande	_	_
1-24	135-138	ist	_	_
1-25	139-140	.	_	_

#Text=Ich hoffe jedoch sicher , daß die Gehaltserhöhungen nun auf das Preußische Budget kommen und vom 1 .
2-1	141-144	Ich	_	_
2-2	145-150	hoffe	_	_
2-3	151-157	jedoch	_	_
2-4	158-164	sicher	_	_
2-5	165-166	,	_	_
2-6	167-170	daß	_	_
2-7	171-174	die	_	_
2-8	175-192	Gehaltserhöhungen	_	_
2-9	193-196	nun	_	_
2-10	197-200	auf	_	_
2-11	201-204	das	_	_
2-12	205-215	Preußische	_	_
2-13	216-222	Budget	_	_
2-14	223-229	kommen	_	_
2-15	230-233	und	_	_
2-16	234-237	vom	_	_
2-17	238-239	1	*[2]	DATEmentioned[2]
2-18	240-241	.	*[2]	DATEmentioned[2]

#Text=Januar 1873 an gezahlt werden , und ferner , daß es möglich sein wird , die Bausummen wenigstens in der ersten Hälfte 1873 flüssig zu machen , sobald der Reichstag im Frühjahr wieder zusammen treten wird , Laspeyres war heute früh bei mir .
3-1	242-248	Januar	*[2]	DATEmentioned[2]
3-2	249-253	1873	*[2]	DATEmentioned[2]
3-3	254-256	an	_	_
3-4	257-264	gezahlt	_	_
3-5	265-271	werden	_	_
3-6	272-273	,	_	_
