#FORMAT=WebAnno TSV 3.1
#T_SP=webanno.custom.LetterEntity|entity_id|value


#Text=Mommsen an Brunn Charlottenburg 9 , November 1890 aber wenn unsre Kinder sich einander begegnen , sollen sie sich nicht bloß ihrer Aeltern gern erinnern , sondern auch der alten Freundschaft derselben .
1-1	0-7	Mommsen	*	PERauthor
1-2	8-10	an	_	_
1-3	11-16	Brunn	*	PERaddressee
1-4	17-31	Charlottenburg	*	PLACEfrom
1-5	32-33	9	*[1]	DATEletter[1]
1-6	34-35	,	*[1]	DATEletter[1]
1-7	36-44	November	*[1]	DATEletter[1]
1-8	45-49	1890	*[1]	DATEletter[1]
1-9	50-54	aber	_	_
1-10	55-59	wenn	_	_
1-11	60-65	unsre	_	_
1-12	66-72	Kinder	_	_
1-13	73-77	sich	_	_
1-14	78-86	einander	_	_
1-15	87-95	begegnen	_	_
1-16	96-97	,	_	_
1-17	98-104	sollen	_	_
1-18	105-108	sie	_	_
1-19	109-113	sich	_	_
1-20	114-119	nicht	_	_
1-21	120-124	bloß	_	_
1-22	125-130	ihrer	_	_
1-23	131-138	Aeltern	_	_
1-24	139-143	gern	_	_
1-25	144-152	erinnern	_	_
1-26	153-154	,	_	_
1-27	155-162	sondern	_	_
1-28	163-167	auch	_	_
1-29	168-171	der	_	_
1-30	172-177	alten	_	_
1-31	178-190	Freundschaft	_	_
1-32	191-200	derselben	_	_
1-33	201-202	.	_	_

#Text=Dein M. Ch . 9/11 90 An Pope schreibe ich morgen , nicht gerade um ihm diese Meldung zu machen , aber so ungefähr , und wegen des Kostenanschlags zu denken .
2-1	203-207	Dein	_	_
2-2	208-210	M.	*	PERauthor
2-3	211-213	Ch	*[3]	PLACEfrom[3]
2-4	214-215	.	*[3]	PLACEfrom[3]
2-5	216-220	9/11	*[2]	DATEletter[2]
2-6	221-223	90	*[2]	DATEletter[2]
2-7	224-226	An	_	_
2-8	227-231	Pope	*	PERmentioned
2-9	232-240	schreibe	_	_
2-10	241-244	ich	_	_
2-11	245-251	morgen	_	_
2-12	252-253	,	_	_
2-13	254-259	nicht	_	_
2-14	260-266	gerade	_	_
2-15	267-269	um	_	_
2-16	270-273	ihm	_	_
2-17	274-279	diese	_	_
2-18	280-287	Meldung	_	_
2-19	288-290	zu	_	_
2-20	291-297	machen	_	_
2-21	298-299	,	_	_
2-22	300-304	aber	_	_
2-23	305-307	so	_	_
2-24	308-316	ungefähr	_	_
2-25	317-318	,	_	_
2-26	319-322	und	_	_
2-27	323-328	wegen	_	_
2-28	329-332	des	_	_
2-29	333-348	Kostenanschlags	_	_
2-30	349-351	zu	_	_
2-31	352-358	denken	_	_
2-32	359-360	.	_	_
