#FORMAT=WebAnno TSV 3.3
#T_SP=webanno.custom.LetterEntity|entity_id|value


#Text=m '' es » Mommsen an Brunn Sorrento , 9 .
1-1	0-1	m	_	_	
1-2	2-4	''	_	_	
1-3	5-7	es	_	_	
1-4	8-9	»	_	_	
1-5	10-17	Mommsen	*	PERauthor	
1-6	18-20	an	_	_	
1-7	21-26	Brunn	*	PERaddressee	
1-8	27-35	Sorrento	*	PLACEfrom	
1-9	36-37	,	_	_	
1-10	38-39	9	*[1]	DATEletter[1]	
1-11	40-41	.	*[1]	DATEletter[1]	

#Text=August 1846 müthig in dieser Sache und wünsche von Herzen daß der Kronprinz oder vielmehr die Konprinzessin Kinder bekommen und der Kampf unterbliebe ; denn die Chancen für den Gewinn sind gering , die Niederlage aber eine Wunde für ganz Deutschland .
2-1	42-48	August	*[1]	DATEletter[1]	
2-2	49-53	1846	*[1]	DATEletter[1]	
2-3	54-60	müthig	_	_	
2-4	61-63	in	_	_	
2-5	64-70	dieser	_	_	
2-6	71-76	Sache	_	_	
2-7	77-80	und	_	_	
2-8	81-88	wünsche	_	_	
2-9	89-92	von	_	_	
2-10	93-99	Herzen	_	_	
2-11	100-103	daß	_	_	
2-12	104-107	der	_	_	
2-13	108-117	Kronprinz	*	PERmentioned	
2-14	118-122	oder	_	_	
2-15	123-131	vielmehr	_	_	
2-16	132-135	die	_	_	
2-17	136-149	Konprinzessin	*	PERmentioned	
2-18	150-156	Kinder	_	_	
2-19	157-165	bekommen	_	_	
2-20	166-169	und	_	_	
2-21	170-173	der	_	_	
2-22	174-179	Kampf	_	_	
2-23	180-191	unterbliebe	_	_	
2-24	192-193	;	_	_	
2-25	194-198	denn	_	_	
2-26	199-202	die	_	_	
2-27	203-210	Chancen	_	_	
2-28	211-214	für	_	_	
2-29	215-218	den	_	_	
2-30	219-225	Gewinn	_	_	
2-31	226-230	sind	_	_	
2-32	231-237	gering	_	_	
2-33	238-239	,	_	_	
2-34	240-243	die	_	_	
2-35	244-254	Niederlage	_	_	
2-36	255-259	aber	_	_	
2-37	260-264	eine	_	_	
2-38	265-270	Wunde	_	_	
2-39	271-274	für	_	_	
2-40	275-279	ganz	_	_	
2-41	280-291	Deutschland	*	PLACEmentioned	
2-42	292-293	.	_	_	

