#FORMAT=WebAnno TSV 3.1
#T_SP=webanno.custom.LetterEntity|entity_id|value


#Text=Mommsen an Brunn Berlin , 15. Juni 1868 & .
1-1	0-7	Mommsen	*	PERauthor
1-2	8-10	an	_	_
1-3	11-16	Brunn	*	PERaddressee
1-4	17-23	Berlin	*	PLACEfrom
1-5	24-25	,	_	_
1-6	26-29	15.	*[5]	DATEletter[5]
1-7	30-34	Juni	*[5]	DATEletter[5]
1-8	35-39	1868	*[5]	DATEletter[5]
1-9	40-41	&	_	_
1-10	42-43	.	_	_

#Text=17. Juni 1868 r . 18. Juni 1868 Erschrick nicht , lieber Freund , wenn die stimati caratteri sich sogleich wieder einfinden \; diesmal habe ich nur ein paar müßige Bitten an Dich , die Dein Zeitbudget nicht wesentlich beeinträchtigen werden .
2-1	44-47	17.	*[6]	DATErecieved[6]
2-2	48-52	Juni	*[6]	DATErecieved[6]
2-3	53-57	1868	*[6]	DATErecieved[6]
2-4	58-59	r	_	_
2-5	60-61	.	_	_
2-6	62-65	18.	*[7]	DATEanswered[7]
2-7	66-70	Juni	*[7]	DATEanswered[7]
2-8	71-75	1868	*[7]	DATEanswered[7]
2-9	76-85	Erschrick	_	_
2-10	86-91	nicht	_	_
2-11	92-93	,	_	_
2-12	94-100	lieber	_	_
2-13	101-107	Freund	_	_
2-14	108-109	,	_	_
2-15	110-114	wenn	_	_
2-16	115-118	die	_	_
2-17	119-126	stimati	_	_
2-18	127-136	caratteri	_	_
2-19	137-141	sich	_	_
2-20	142-150	sogleich	_	_
2-21	151-157	wieder	_	_
2-22	158-167	einfinden	_	_
2-23	168-169	\;	_	_
2-24	170-177	diesmal	_	_
2-25	178-182	habe	_	_
2-26	183-186	ich	_	_
2-27	187-190	nur	_	_
2-28	191-194	ein	_	_
2-29	195-199	paar	_	_
2-30	200-206	müßige	_	_
2-31	207-213	Bitten	_	_
2-32	214-216	an	_	_
2-33	217-221	Dich	_	_
2-34	222-223	,	_	_
2-35	224-227	die	_	_
2-36	228-232	Dein	_	_
2-37	233-243	Zeitbudget	_	_
2-38	244-249	nicht	_	_
2-39	250-260	wesentlich	_	_
2-40	261-276	beeinträchtigen	_	_
2-41	277-283	werden	_	_
2-42	284-285	.	_	_

#Text=Die Hauptsache ist veranlaßt durch eine Nachricht an Keil , daß eine bei Meist gefundene tab . hon .
3-1	286-289	Die	_	_
3-2	290-300	Hauptsache	_	_
3-3	301-304	ist	_	_
3-4	305-314	veranlaßt	_	_
3-5	315-320	durch	_	_
3-6	321-325	eine	_	_
3-7	326-335	Nachricht	_	_
3-8	336-338	an	_	_
3-9	339-343	Keil	*	PERmentioned
3-10	344-345	,	_	_
3-11	346-349	daß	_	_
3-12	350-354	eine	_	_
3-13	355-358	bei	_	_
3-14	359-364	Meist	*	PERmentioned
3-15	365-374	gefundene	_	_
3-16	375-378	tab	_	_
3-17	379-380	.	_	_
3-18	381-384	hon	_	_
3-19	385-386	.	_	_

