#FORMAT=WebAnno TSV 3.1
#T_SP=webanno.custom.LetterEntity|entity_id|value


#Text=Gerhard an Bunsen Berlin , 27 .
1-1	0-7	Gerhard	*	PERauthor
1-2	8-10	an	_	_
1-3	11-17	Bunsen	*	PERaddressee
1-4	18-24	Berlin	*	PLACEfrom
1-5	25-26	,	_	_
1-6	27-29	27	*[4]	DATEletter[4]
1-7	30-31	.	*[4]	DATEletter[4]

#Text=Januar 1835 vielleicht eine Lieferung der Annalen zu drucken .
2-1	32-38	Januar	*[4]	DATEletter[4]
2-2	39-43	1835	*[4]	DATEletter[4]
2-3	44-54	vielleicht	_	_
2-4	55-59	eine	_	_
2-5	60-69	Lieferung	_	_
2-6	70-73	der	_	_
2-7	74-81	Annalen	_	_
2-8	82-84	zu	_	_
2-9	85-92	drucken	_	_
2-10	93-94	.	_	_

#Text=Mit diesem Druck wird es Ernst \; die Preise scheinen keineswegs theurer zu seyn , als in Paris , wo de Witte uns im Frühjahr untreu wird .
3-1	95-98	Mit	_	_
3-2	99-105	diesem	_	_
3-3	106-111	Druck	_	_
3-4	112-116	wird	_	_
3-5	117-119	es	_	_
3-6	120-125	Ernst	_	_
3-7	126-127	\;	_	_
3-8	128-131	die	_	_
3-9	132-138	Preise	_	_
3-10	139-147	scheinen	_	_
3-11	148-158	keineswegs	_	_
3-12	159-166	theurer	_	_
3-13	167-169	zu	_	_
3-14	170-174	seyn	_	_
3-15	175-176	,	_	_
3-16	177-180	als	_	_
3-17	181-183	in	_	_
3-18	184-189	Paris	*	PLACEmentioned
3-19	190-191	,	_	_
3-20	192-194	wo	_	_
3-21	195-197	de	*[6]	PERmentioned[6]
3-22	198-203	Witte	*[6]	PERmentioned[6]
3-23	204-207	uns	_	_
3-24	208-210	im	_	_
3-25	211-219	Frühjahr	_	_
3-26	220-226	untreu	_	_
3-27	227-231	wird	_	_
3-28	232-233	.	_	_

#Text=Die Fortsetzung in einer eigentlich für das Institut möglichst guten Zeit aufzugeben , wäre schimpflich , obwohl wie gewöhnlich überall nur nothdürftiges Geld für die laufenden Ausgaben vorhanden ist , selbst dieses jedoch nur dann , wenn der Erlös der abgesetzten früheren Jahrgänge , der für Panofka's und meine Anforderungen bestimmt war , fürs erste fortfährt angegriffen zu werden .
4-1	234-237	Die	_	_
4-2	238-249	Fortsetzung	_	_
4-3	250-252	in	_	_
4-4	253-258	einer	_	_
4-5	259-269	eigentlich	_	_
