#FORMAT=WebAnno TSV 3.1
#T_SP=webanno.custom.LetterEntity|entity_id|value


#Text=— 137 Gerhard an Bunsen Berlin , 17. Dezember 1835 Herrn Minister Bunsen Berlin den 17t R Dec 1835 Nachstehend verehrter Freund erhaltenSie eine Übersicht dessen was die von dem Ministerium der geistl .
1-1	0-1	—	_	_
1-2	2-5	137	_	_
1-3	6-13	Gerhard	*	PERauthor
1-4	14-16	an	_	_
1-5	17-23	Bunsen	*	PERaddressee
1-6	24-30	Berlin	*	PLACEfrom
1-7	31-32	,	_	_
1-8	33-36	17.	*[4]	DATEletter[4]
1-9	37-45	Dezember	*[4]	DATEletter[4]
1-10	46-50	1835	*[4]	DATEletter[4]
1-11	51-56	Herrn	_	_
1-12	57-65	Minister	_	_
1-13	66-72	Bunsen	*	PERaddressee
1-14	73-79	Berlin	*	PLACEfrom
1-15	80-83	den	_	_
1-16	84-87	17t	*[7]	DATEletter[7]
1-17	88-89	R	*[7]	DATEletter[7]
1-18	90-93	Dec	*[7]	DATEletter[7]
1-19	94-98	1835	*[7]	DATEletter[7]
1-20	99-110	Nachstehend	_	_
1-21	111-120	verehrter	_	_
1-22	121-127	Freund	_	_
1-23	128-139	erhaltenSie	_	_
1-24	140-144	eine	_	_
1-25	145-154	Übersicht	_	_
1-26	155-161	dessen	_	_
1-27	162-165	was	_	_
1-28	166-169	die	_	_
1-29	170-173	von	_	_
1-30	174-177	dem	_	_
1-31	178-189	Ministerium	*[8]	ORGmentioned[8]
1-32	190-193	der	*[8]	ORGmentioned[8]
1-33	194-200	geistl	*[8]	ORGmentioned[8]
1-34	201-202	.	*[8]	ORGmentioned[8]

#Text=Angelegenheiten hieselbst d. d . 19 August 1833 uns ausgewirkte Unterstützung , für Exemplare der Institutswerke zahlbar , anlangt .
2-1	203-218	Angelegenheiten	*[8]	ORGmentioned[8]
2-2	219-228	hieselbst	_	_
2-3	229-231	d.	_	_
2-4	232-233	d	_	_
2-5	234-235	.	_	_
2-6	236-238	19	*[9]	DATEmentioned[9]
2-7	239-245	August	*[9]	DATEmentioned[9]
2-8	246-250	1833	*[9]	DATEmentioned[9]
2-9	251-254	uns	_	_
2-10	255-266	ausgewirkte	_	_
2-11	267-280	Unterstützung	_	_
2-12	281-282	,	_	_
2-13	283-286	für	_	_
2-14	287-296	Exemplare	_	_
2-15	297-300	der	_	_
2-16	301-315	Institutswerke	_	_
2-17	316-323	zahlbar	_	_
2-18	324-325	,	_	_
2-19	326-333	anlangt	_	_
2-20	334-335	.	_	_

#Text=Rescript vom 19 .
3-1	336-344	Rescript	_	_
3-2	345-348	vom	_	_
3-3	349-351	19	*[10]	DATEmentioned[10]
3-4	352-353	.	*[10]	DATEmentioned[10]

#Text=August 1833 : S. Königliche Majestät allergnadigsten Befehle vom 29. Juli d. J. zufolge , benachrichtige ich Ew .
4-1	354-360	August	*[10]	DATEmentioned[10]
4-2	361-365	1833	*[10]	DATEmentioned[10]
4-3	366-367	:	_	_
4-4	368-370	S.	_	_
4-5	371-381	Königliche	_	_
4-6	382-390	Majestät	_	_
4-7	391-406	allergnadigsten	_	_
4-8	407-414	Befehle	_	_
4-9	415-418	vom	_	_
4-10	419-422	29.	*[11]	DATEmentioned[11]
4-11	423-427	Juli	*[11]	DATEmentioned[11]
4-12	428-430	d.	*[11]	DATEmentioned[11]
4-13	431-433	J.	*[11]	DATEmentioned[11]
4-14	434-441	zufolge	_	_
4-15	442-443	,	_	_
4-16	444-458	benachrichtige	_	_
4-17	459-462	ich	_	_
4-18	463-465	Ew	_	_
4-19	466-467	.	_	_

#Text=daß Allerhöchstderselbe auf Ihre eingabe vom 1 Februar d. J. statt des für das & rchäologische Instituts jährlichen Zuschüsses die Summe von 420 Rt jährlich wärend 3 Jahren anzuweisen geruht haben um dafür Exemplare der Druckschriften des Instituts ( Annali und Bullettino ) für die Bibliotheken der Landesuniversitäten und einger wissenschaftlicher Anstalten anzuschaffen .
5-1	468-471	daß	_	_
5-2	472-491	Allerhöchstderselbe	_	_
5-3	492-495	auf	_	_
5-4	496-500	Ihre	_	_
5-5	501-508	eingabe	_	_
