#FORMAT=WebAnno TSV 3.3
#T_SP=webanno.custom.LetterEntity|entity_id|value


#Text=gi Gerhard an Braun Livorno , 12. Juli 1837 für das Institut , litterarisch , eben so vortheilhaft wie für ihn Ökonomisch .
1-1	0-2	gi	_	_	
1-2	3-10	Gerhard	*	PERauthor	
1-3	11-13	an	_	_	
1-4	14-19	Braun	*	PERaddressee	
1-5	20-27	Livorno	*	PLACEfrom	
1-6	28-29	,	_	_	
1-7	30-33	12.	*[1]	DATEletter[1]	
1-8	34-38	Juli	*[1]	DATEletter[1]	
1-9	39-43	1837	*[1]	DATEletter[1]	
1-10	44-47	für	_	_	
1-11	48-51	das	_	_	
1-12	52-60	Institut	*	ORGmentioned	
1-13	61-62	,	_	_	
1-14	63-75	litterarisch	_	_	
1-15	76-77	,	_	_	
1-16	78-82	eben	_	_	
1-17	83-85	so	_	_	
1-18	86-98	vortheilhaft	_	_	
1-19	99-102	wie	_	_	
1-20	103-106	für	_	_	
1-21	107-110	ihn	_	_	
1-22	111-121	Ökonomisch	_	_	
1-23	122-123	.	_	_	

#Text=daß die Centurien fortwährend mit den Institutswerken abgesetzt werden .
2-1	124-127	daß	_	_	
2-2	128-131	die	_	_	
2-3	132-141	Centurien	_	_	
2-4	142-153	fortwährend	_	_	
2-5	154-157	mit	_	_	
2-6	158-161	den	_	_	
2-7	162-177	Institutswerken	_	_	
2-8	178-187	abgesetzt	_	_	
2-9	188-194	werden	_	_	
2-10	195-196	.	_	_	

#Text=Es wäre gut Sie stellten hierüber feste Grundsätze mit Bunsen fest ehe Sie abreisen ; ich will gern dazu helfen sie ihm plausibel zu machen .
3-1	197-199	Es	_	_	
3-2	200-204	wäre	_	_	
3-3	205-208	gut	_	_	
3-4	209-212	Sie	_	_	
3-5	213-221	stellten	_	_	
3-6	222-230	hierüber	_	_	
3-7	231-236	feste	_	_	
3-8	237-247	Grundsätze	_	_	
3-9	248-251	mit	_	_	
3-10	252-258	Bunsen	*	PERmentioned	
3-11	259-263	fest	_	_	
3-12	264-267	ehe	_	_	
3-13	268-271	Sie	_	_	
3-14	272-280	abreisen	_	_	
3-15	281-282	;	_	_	
3-16	283-286	ich	_	_	
3-17	287-291	will	_	_	
3-18	292-296	gern	_	_	
3-19	297-301	dazu	_	_	
3-20	302-308	helfen	_	_	
3-21	309-312	sie	_	_	
3-22	313-316	ihm	_	_	
3-23	317-326	plausibel	_	_	
3-24	327-329	zu	_	_	
3-25	330-336	machen	_	_	
3-26	337-338	.	_	_	

#Text=Da es übrigens zu Ann .
4-1	339-341	Da	_	_	
4-2	342-344	es	_	_	
4-3	345-353	übrigens	_	_	
4-4	354-356	zu	_	_	
4-5	357-360	Ann	_	_	
4-6	361-362	.	_	_	

