#FORMAT=WebAnno TSV 3.1
#T_SP=webanno.custom.LetterEntity|entity_id|value


#Text=Gerhard an Braun Berlin , 10. November 1837 Dr. Braun g. Terni 3/12 37 Berlin 10 Nov .
1-1	0-7	Gerhard	*	PERauthor
1-2	8-10	an	_	_
1-3	11-16	Braun	*	PERaddressee
1-4	17-23	Berlin	*	PLACEfrom
1-5	24-25	,	_	_
1-6	26-29	10.	*[4]	DATEletter[4]
1-7	30-38	November	*[4]	DATEletter[4]
1-8	39-43	1837	*[4]	DATEletter[4]
1-9	44-47	Dr.	_	_
1-10	48-53	Braun	*	PERaddressee
1-11	54-56	g.	_	_
1-12	57-62	Terni	*	PLACEto
1-13	63-67	3/12	*[7]	DATErecieved[7]
1-14	68-70	37	*[7]	DATErecieved[7]
1-15	71-77	Berlin	*	PLACEfrom
1-16	78-80	10	*[9]	DATEletter[9]
1-17	81-84	Nov	*[9]	DATEletter[9]
1-18	85-86	.	*[9]	DATEletter[9]

#Text=37 .
2-1	87-89	37	*[9]	DATEletter[9]
2-2	90-91	.	_	_

#Text=Eben als der Brief vom 9.ten an Sie und Lepsius zugleich gerichtet abgehn soll lieber Freund erhalte ich Ihre 2 Briefe aus Bologna und beantworte dieselben sogleich .
3-1	92-96	Eben	_	_
3-2	97-100	als	_	_
3-3	101-104	der	_	_
3-4	105-110	Brief	_	_
3-5	111-114	vom	_	_
3-6	115-120	9.ten	*	DATEmentioned
3-7	121-123	an	_	_
3-8	124-127	Sie	_	_
3-9	128-131	und	_	_
3-10	132-139	Lepsius	*	PERmentioned
3-11	140-148	zugleich	_	_
3-12	149-158	gerichtet	_	_
3-13	159-165	abgehn	_	_
3-14	166-170	soll	_	_
3-15	171-177	lieber	_	_
3-16	178-184	Freund	_	_
3-17	185-192	erhalte	_	_
3-18	193-196	ich	_	_
3-19	197-201	Ihre	_	_
3-20	202-203	2	_	_
3-21	204-210	Briefe	_	_
3-22	211-214	aus	_	_
3-23	215-222	Bologna	*	PLACEmentioned
3-24	223-226	und	_	_
3-25	227-237	beantworte	_	_
3-26	238-247	dieselben	_	_
3-27	248-256	sogleich	_	_
3-28	257-258	.	_	_

#Text=Die Geldnoth berichte ich sofort schriftlich an ’ Bunsen \; die 62.16 hat er dem Parthey bereits garantirt und werde ich an B. erklären daß ich selbige nun ihm hier vertrete .
4-1	259-262	Die	_	_
4-2	263-271	Geldnoth	_	_
