#FORMAT=WebAnno TSV 3.3
#T_SP=webanno.custom.LetterEntity|entity_id|value


#Text=72 Gerhard an Braun Berlin , 13. Februar 1849 es .
1-1	0-2	72	_	_	
1-2	3-10	Gerhard	*	PERauthor	
1-3	11-13	an	_	_	
1-4	14-19	Braun	*	PERaddressee	
1-5	20-26	Berlin	*	PLACEfrom	
1-6	27-28	,	_	_	
1-7	29-32	13.	*[1]	DATEletter[1]	
1-8	33-40	Februar	*[1]	DATEletter[1]	
1-9	41-45	1849	*[1]	DATEletter[1]	
1-10	46-48	es	_	_	
1-11	49-50	.	_	_	

#Text=2W/lı 49 Dr. Braun Berlin 13 Febr 49 Mein theurer Freund .
2-1	51-56	2W/lı	*[2]	DATErecieved[2]	
2-2	57-59	49	*[2]	DATErecieved[2]	
2-3	60-63	Dr.	*[3]	PERaddressee[3]	
2-4	64-69	Braun	*[3]	PERaddressee[3]	
2-5	70-76	Berlin	*	PLACEfrom	
2-6	77-79	13	*[4]	DATEletter[4]	
2-7	80-84	Febr	*[4]	DATEletter[4]	
2-8	85-87	49	*[4]	DATEletter[4]	
2-9	88-92	Mein	_	_	
2-10	93-100	theurer	_	_	
2-11	101-107	Freund	_	_	
2-12	108-109	.	_	_	

#Text=Den `` Unfall '' wegen dessen ich angeflegelt werde hatte ich bereits an Henzen als eine Schuld derer bezeichnet die entweder kein Deutsch verstehen oder mein Manifest nicht im Zusammenhang lasen .
3-1	110-113	Den	_	_	
3-2	114-116	``	_	_	
3-3	117-123	Unfall	_	_	
3-4	124-126	''	_	_	
3-5	127-132	wegen	_	_	
3-6	133-139	dessen	_	_	
3-7	140-143	ich	_	_	
3-8	144-155	angeflegelt	_	_	
3-9	156-161	werde	_	_	
3-10	162-167	hatte	_	_	
3-11	168-171	ich	_	_	
3-12	172-179	bereits	_	_	
3-13	180-182	an	_	_	
3-14	183-189	Henzen	*	PERmentioned	
3-15	190-193	als	_	_	
3-16	194-198	eine	_	_	
3-17	199-205	Schuld	_	_	
3-18	206-211	derer	_	_	
3-19	212-222	bezeichnet	_	_	
3-20	223-226	die	_	_	
3-21	227-235	entweder	_	_	
3-22	236-240	kein	_	_	
3-23	241-248	Deutsch	_	_	
3-24	249-258	verstehen	_	_	
3-25	259-263	oder	_	_	
3-26	264-268	mein	_	_	
3-27	269-277	Manifest	_	_	
3-28	278-283	nicht	_	_	
3-29	284-286	im	_	_	
3-30	287-299	Zusammenhang	_	_	
3-31	300-305	lasen	_	_	
3-32	306-307	.	_	_	

#Text=Wenn von Existenz oder Nicht Existenz archäologischer Zeitschriften die Rede war , so konnte nicht verschwiegen werden daß mit dem von 1849 an für Annali und Monumenti bevorstehenden Abbruch die bisherige und eigenste , weil ursprünglichste , Thätigkeit des Instituts geschmälert und gebrochen sei daß darum nicht alle andre Thätigkeit desselben wegfalle , hoffte ich auf dies Schlagwort um so mehr verkündet zu sehen und selbst verkünden zu können .
4-1	308-312	Wenn	_	_	
4-2	313-316	von	_	_	
4-3	317-325	Existenz	_	_	
4-4	326-330	oder	_	_	
4-5	331-336	Nicht	_	_	
4-6	337-345	Existenz	_	_	
4-7	346-361	archäologischer	_	_	
4-8	362-375	Zeitschriften	_	_	
4-9	376-379	die	_	_	
4-10	380-384	Rede	_	_	
4-11	385-388	war	_	_	
4-12	389-390	,	_	_	
4-13	391-393	so	_	_	
4-14	394-400	konnte	_	_	
4-15	401-406	nicht	_	_	
4-16	407-419	verschwiegen	_	_	
4-17	420-426	werden	_	_	
4-18	427-430	daß	_	_	
4-19	431-434	mit	_	_	
4-20	435-438	dem	_	_	
4-21	439-442	von	_	_	
4-22	443-447	1849	*	DATEmentioned	
4-23	448-450	an	_	_	
4-24	451-454	für	_	_	
4-25	455-461	Annali	_	_	
4-26	462-465	und	_	_	
4-27	466-475	Monumenti	_	_	
4-28	476-490	bevorstehenden	_	_	
4-29	491-498	Abbruch	_	_	
4-30	499-502	die	_	_	
4-31	503-512	bisherige	_	_	
4-32	513-516	und	_	_	
4-33	517-525	eigenste	_	_	
4-34	526-527	,	_	_	
4-35	528-532	weil	_	_	
4-36	533-548	ursprünglichste	_	_	
4-37	549-550	,	_	_	
4-38	551-561	Thätigkeit	_	_	
4-39	562-565	des	_	_	
4-40	566-575	Instituts	*	ORGmentioned	
4-41	576-587	geschmälert	_	_	
4-42	588-591	und	_	_	
4-43	592-601	gebrochen	_	_	
4-44	602-605	sei	_	_	
4-45	606-609	daß	_	_	
4-46	610-615	darum	_	_	
4-47	616-621	nicht	_	_	
4-48	622-626	alle	_	_	
4-49	627-632	andre	_	_	
4-50	633-643	Thätigkeit	_	_	
4-51	644-653	desselben	_	_	
4-52	654-662	wegfalle	_	_	
4-53	663-664	,	_	_	
4-54	665-671	hoffte	_	_	
4-55	672-675	ich	_	_	
4-56	676-679	auf	_	_	
4-57	680-684	dies	_	_	
4-58	685-695	Schlagwort	_	_	
4-59	696-698	um	_	_	
4-60	699-701	so	_	_	
4-61	702-706	mehr	_	_	
4-62	707-716	verkündet	_	_	
4-63	717-719	zu	_	_	
4-64	720-725	sehen	_	_	
4-65	726-729	und	_	_	
4-66	730-736	selbst	_	_	
4-67	737-746	verkünden	_	_	
4-68	747-749	zu	_	_	
4-69	750-756	können	_	_	
4-70	757-758	.	_	_	

#Text=Hienach bitte ich Sie was Unverstand und Unachtsamkeit innerhalb unsres Freundeskreises mir oder der Ärchäologischen Zeitung zur Last gelegt haben können mit Ihrer gewohnten zweckdienlichen Pflichttreue und Derbheit auszugleichen .
5-1	759-766	Hienach	_	_	
5-2	767-772	bitte	_	_	
5-3	773-776	ich	_	_	
5-4	777-780	Sie	_	_	
5-5	781-784	was	_	_	
5-6	785-795	Unverstand	_	_	
5-7	796-799	und	_	_	
5-8	800-813	Unachtsamkeit	_	_	
5-9	814-823	innerhalb	_	_	
5-10	824-830	unsres	_	_	
5-11	831-846	Freundeskreises	_	_	
5-12	847-850	mir	_	_	
5-13	851-855	oder	_	_	
5-14	856-859	der	_	_	
5-15	860-875	Ärchäologischen	_	_	
5-16	876-883	Zeitung	_	_	
5-17	884-887	zur	_	_	
5-18	888-892	Last	_	_	
5-19	893-899	gelegt	_	_	
5-20	900-905	haben	_	_	
5-21	906-912	können	_	_	
5-22	913-916	mit	_	_	
5-23	917-922	Ihrer	_	_	
5-24	923-932	gewohnten	_	_	
5-25	933-948	zweckdienlichen	_	_	
5-26	949-961	Pflichttreue	_	_	
5-27	962-965	und	_	_	
5-28	966-974	Derbheit	_	_	
5-29	975-988	auszugleichen	_	_	
5-30	989-990	.	_	_	

#Text=Ihre schöne Erklärung der Kircher'schen Cista wird auch von Panofka für glänzend erkannt , der nur im Ausdruck die `` Goldlaminetten '' in Pättchen geändert und
6-1	991-995	Ihre	_	_	
6-2	996-1002	schöne	_	_	
6-3	1003-1012	Erklärung	_	_	
6-4	1013-1016	der	_	_	
6-5	1017-1030	Kircher'schen	*[5]	OBJ[5]	
6-6	1031-1036	Cista	*[5]	OBJ[5]	
6-7	1037-1041	wird	_	_	
6-8	1042-1046	auch	_	_	
6-9	1047-1050	von	_	_	
6-10	1051-1058	Panofka	*	PERmentioned	
6-11	1059-1062	für	_	_	
6-12	1063-1071	glänzend	_	_	
6-13	1072-1079	erkannt	_	_	
6-14	1080-1081	,	_	_	
6-15	1082-1085	der	_	_	
