#FORMAT=WebAnno TSV 3.1
#T_SP=webanno.custom.LetterEntity|entity_id|value


#Text=Gerhard an Braun Berlin , 26. Juni 1846 aber die Opposition gegen Jahn 's ungeschickte Prätensionen noch zu frisch und gerechtfertigt war , so hatten nur die evidentesten Vorlagen von Mommsen 's epigraphischen Verdiensten in der freien noch durch sonstige Geschäfte bedrängten Akademie Besprechung die Sache sofort retten können : dergleichen hatte ich mir bei der Abreise von Rom vergeblich eingefordert und konnte sie , da ich als Partei für römische Arbeiter gelte , durch mein bloßes Zeugnis für Mommsen 's Tüchtigkeit nicht ergänzen .
1-1	0-7	Gerhard	*	PERauthor
1-2	8-10	an	_	_
1-3	11-16	Braun	*	PERaddressee
1-4	17-23	Berlin	*	PLACEfrom
1-5	24-25	,	_	_
1-6	26-29	26.	*[1]	DATEletter[1]
1-7	30-34	Juni	*[1]	DATEletter[1]
1-8	35-39	1846	*[1]	DATEletter[1]
1-9	40-44	aber	_	_
1-10	45-48	die	_	_
1-11	49-59	Opposition	_	_
1-12	60-65	gegen	_	_
1-13	66-70	Jahn	*[3]	PERmentioned[3]
1-14	71-73	's	*[3]	PERmentioned[3]
1-15	74-86	ungeschickte	_	_
1-16	87-99	Prätensionen	_	_
1-17	100-104	noch	_	_
1-18	105-107	zu	_	_
1-19	108-114	frisch	_	_
1-20	115-118	und	_	_
1-21	119-133	gerechtfertigt	_	_
1-22	134-137	war	_	_
1-23	138-139	,	_	_
1-24	140-142	so	_	_
1-25	143-149	hatten	_	_
1-26	150-153	nur	_	_
1-27	154-157	die	_	_
1-28	158-170	evidentesten	_	_
1-29	171-179	Vorlagen	_	_
1-30	180-183	von	_	_
1-31	184-191	Mommsen	*[4]	PERmentioned[4]
1-32	192-194	's	*[4]	PERmentioned[4]
1-33	195-209	epigraphischen	_	_
1-34	210-221	Verdiensten	_	_
1-35	222-224	in	_	_
1-36	225-228	der	_	_
1-37	229-235	freien	_	_
1-38	236-240	noch	_	_
1-39	241-246	durch	_	_
1-40	247-255	sonstige	_	_
1-41	256-265	Geschäfte	_	_
1-42	266-276	bedrängten	_	_
1-43	277-285	Akademie	*	ORGmentioned
1-44	286-297	Besprechung	_	_
1-45	298-301	die	_	_
1-46	302-307	Sache	_	_
1-47	308-314	sofort	_	_
1-48	315-321	retten	_	_
1-49	322-328	können	_	_
1-50	329-330	:	_	_
1-51	331-342	dergleichen	_	_
1-52	343-348	hatte	_	_
