#FORMAT=WebAnno TSV 3.1
#T_SP=webanno.custom.LetterEntity|entity_id|value


#Text=404 Helbig an Henzen Neapel , 24 .
1-1	0-3	404	_	_
1-2	4-10	Helbig	*	PERauthor
1-3	11-13	an	_	_
1-4	14-20	Henzen	*	PERaddressee
1-5	21-27	Neapel	*	PLACEfrom
1-6	28-29	,	_	_
1-7	30-32	24	*[1]	DATEletter[1]
1-8	33-34	.	*[1]	DATEletter[1]

#Text=August 1864 würden und sicher der Publication würdig sind .
2-1	35-41	August	*[1]	DATEletter[1]
2-2	42-46	1864	*[1]	DATEletter[1]
2-3	47-53	würden	_	_
2-4	54-57	und	_	_
2-5	58-64	sicher	_	_
2-6	65-68	der	_	_
2-7	69-80	Publication	_	_
2-8	81-87	würdig	_	_
2-9	88-92	sind	_	_
2-10	93-94	.	_	_

#Text=Stylistisch gehörig ausgeführt würden sie ihn wohl 14 Tage in Anspruch nehmen .
3-1	95-106	Stylistisch	_	_
3-2	107-114	gehörig	_	_
3-3	115-125	ausgeführt	_	_
3-4	126-132	würden	_	_
3-5	133-136	sie	_	_
3-6	137-140	ihn	_	_
3-7	141-145	wohl	_	_
3-8	146-148	14	_	_
3-9	149-153	Tage	_	_
3-10	154-156	in	_	_
3-11	157-165	Anspruch	_	_
3-12	166-172	nehmen	_	_
3-13	173-174	.	_	_

#Text=Anderes außerdem - einige Wandgemälde im Museum - würden sich ebenfalls für ihn finden .
4-1	175-182	Anderes	_	_
4-2	183-191	außerdem	_	_
4-3	192-193	-	_	_
4-4	194-200	einige	_	_
4-5	201-212	Wandgemälde	_	_
4-6	213-215	im	_	_
4-7	216-222	Museum	*	ORGmentioned
4-8	223-224	-	_	_
4-9	225-231	würden	_	_
4-10	232-236	sich	_	_
4-11	237-246	ebenfalls	_	_
4-12	247-250	für	_	_
4-13	251-254	ihn	_	_
4-14	255-261	finden	_	_
4-15	262-263	.	_	_

#Text=Also 4 Wochen könnte er sicher beschäftigt werden .
5-1	264-268	Also	_	_
5-2	269-270	4	_	_
5-3	271-277	Wochen	_	_
5-4	278-284	könnte	_	_
5-5	285-287	er	_	_
5-6	288-294	sicher	_	_
5-7	295-306	beschäftigt	_	_
5-8	307-313	werden	_	_
5-9	314-315	.	_	_

#Text=Was Ponpei betrifft , so fürchte ich , daß er es daselbst vor November nicht wird aushalten können .
6-1	316-319	Was	_	_
6-2	320-326	Ponpei	_	_
6-3	327-335	betrifft	_	_
6-4	336-337	,	_	_
6-5	338-340	so	_	_
6-6	341-348	fürchte	_	_
6-7	349-352	ich	_	_
6-8	353-354	,	_	_
6-9	355-358	daß	_	_
6-10	359-361	er	_	_
6-11	362-364	es	_	_
6-12	365-373	daselbst	_	_
6-13	374-377	vor	_	_
6-14	378-386	November	*	DATEmentioned
6-15	387-392	nicht	_	_
6-16	393-397	wird	_	_
6-17	398-407	aushalten	_	_
