#FORMAT=WebAnno TSV 3.1
#T_SP=webanno.custom.LetterEntity|entity_id|value


#Text=N Gerhard an Braun Berlin , 21. März 1838 Empfangsschein über seine Abhandlung .
1-1	0-1	N	_	_
1-2	2-9	Gerhard	*	PERauthor
1-3	10-12	an	_	_
1-4	13-18	Braun	*	PERaddressee
1-5	19-25	Berlin	*	PLACEfrom
1-6	26-27	,	_	_
1-7	28-31	21.	*[4]	DATEletter[4]
1-8	32-36	März	*[4]	DATEletter[4]
1-9	37-41	1838	*[4]	DATEletter[4]
1-10	42-56	Empfangsschein	_	_
1-11	57-61	über	_	_
1-12	62-67	seine	_	_
1-13	68-78	Abhandlung	_	_
1-14	79-80	.	_	_

#Text=Für heute muß geschlossen werden .
2-1	81-84	Für	_	_
2-2	85-90	heute	_	_
2-3	91-94	muß	_	_
2-4	95-106	geschlossen	_	_
2-5	107-113	werden	_	_
2-6	114-115	.	_	_

#Text=Gott befohlen !
3-1	116-120	Gott	_	_
3-2	121-129	befohlen	_	_
3-3	130-131	!	_	_

#Text=Ihr Gerhard Dem Doppelcollegen Dr. Platner besten Glückwunsch !
4-1	132-135	Ihr	_	_
4-2	136-143	Gerhard	*	PERauthor
4-3	144-147	Dem	_	_
4-4	148-162	Doppelcollegen	_	_
4-5	163-166	Dr.	_	_
4-6	167-174	Platner	*	PERmentioned
4-7	175-181	besten	_	_
4-8	182-193	Glückwunsch	_	_
4-9	194-195	!	_	_

#Text=Meine Geschäftssachen mit Capranesi habe ich leztlich bei Gelegenheit der für ihn bestimmten Ant . Bildw .
5-1	196-201	Meine	_	_
5-2	202-217	Geschäftssachen	_	_
5-3	218-221	mit	_	_
5-4	222-231	Capranesi	*	PERmentioned
5-5	232-236	habe	_	_
5-6	237-240	ich	_	_
5-7	241-249	leztlich	_	_
5-8	250-253	bei	_	_
5-9	254-265	Gelegenheit	_	_
5-10	266-269	der	_	_
5-11	270-273	für	_	_
5-12	274-277	ihn	_	_
5-13	278-288	bestimmten	_	_
5-14	289-292	Ant	_	_
5-15	293-294	.	_	_
5-16	295-300	Bildw	_	_
5-17	301-302	.	_	_

#Text=( Fortsetzung ) r \; ich habe 37 Scudi bei ihm gut .
6-1	303-304	(	_	_
6-2	305-316	Fortsetzung	_	_
6-3	317-318	)	_	_
6-4	319-320	r	_	_
6-5	321-322	\;	_	_
6-6	323-326	ich	_	_
6-7	327-331	habe	_	_
6-8	332-334	37	_	_
6-9	335-340	Scudi	_	_
6-10	341-344	bei	_	_
6-11	345-348	ihm	_	_
6-12	349-352	gut	_	_
6-13	353-354	.	_	_

