#FORMAT=WebAnno TSV 3.1
#T_SP=webanno.custom.LetterEntity|entity_id|value


#Text=Gerhard an Braun Berlin , 9. November 1838 DI g . 26/711 38 r . 29/11 38 Berlin 9 Nov .
1-1	0-7	Gerhard	_	_
1-2	8-10	an	_	_
1-3	11-16	Braun	_	_
1-4	17-23	Berlin	_	_
1-5	24-25	,	_	_
1-6	26-28	9.	_	_
1-7	29-37	November	_	_
1-8	38-42	1838	_	_
1-9	43-45	DI	_	_
1-10	46-47	g	_	_
1-11	48-49	.	_	_
1-12	50-56	26/711	_	_
1-13	57-59	38	_	_
1-14	60-61	r	_	_
1-15	62-63	.	_	_
1-16	64-69	29/11	_	_
1-17	70-72	38	_	_
1-18	73-79	Berlin	_	_
1-19	80-81	9	_	_
1-20	82-85	Nov	_	_
1-21	86-87	.	_	_

#Text=38 Mein theurer Freund .
2-1	88-90	38	_	_
2-2	91-95	Mein	_	_
2-3	96-103	theurer	_	_
2-4	104-110	Freund	_	_
2-5	111-112	.	_	_

#Text=An Wolff der gestern abging habe ich eine Anzahl Probedrücke meines Vasenwerks ( ein paar Blätter auch von Spiegeln ) beigegeben \; aus Versehen kamen allerlei Probedrücke der Minervageburt-Vase mit darunter und können nun einem Institutsvortrag dienen , wie sie am Tage der Absendung hier zu meiner Vorlesung mir zu dienen bestimmt waren .
3-1	113-115	An	_	_
3-2	116-121	Wolff	_	_
3-3	122-125	der	_	_
3-4	126-133	gestern	_	_
3-5	134-140	abging	_	_
3-6	141-145	habe	_	_
3-7	146-149	ich	_	_
3-8	150-154	eine	_	_
3-9	155-161	Anzahl	_	_
3-10	162-173	Probedrücke	_	_
3-11	174-180	meines	_	_
3-12	181-191	Vasenwerks	_	_
3-13	192-193	(	_	_
3-14	194-197	ein	_	_
3-15	198-202	paar	_	_
3-16	203-210	Blätter	_	_
3-17	211-215	auch	_	_
3-18	216-219	von	_	_
3-19	220-228	Spiegeln	_	_
3-20	229-230	)	_	_
3-21	231-241	beigegeben	_	_
3-22	242-243	\;	_	_
3-23	244-247	aus	_	_
3-24	248-256	Versehen	_	_
3-25	257-262	kamen	_	_
3-26	263-271	allerlei	_	_
3-27	272-283	Probedrücke	_	_
3-28	284-287	der	_	_
3-29	288-306	Minervageburt-Vase	_	_
3-30	307-310	mit	_	_
3-31	311-319	darunter	_	_
3-32	320-323	und	_	_
3-33	324-330	können	_	_
3-34	331-334	nun	_	_
3-35	335-340	einem	_	_
3-36	341-357	Institutsvortrag	_	_
3-37	358-364	dienen	_	_
3-38	365-366	,	_	_
3-39	367-370	wie	_	_
3-40	371-374	sie	_	_
3-41	375-377	am	_	_
3-42	378-382	Tage	_	_
3-43	383-386	der	_	_
3-44	387-396	Absendung	_	_
3-45	397-401	hier	_	_
3-46	402-404	zu	_	_
3-47	405-411	meiner	_	_
3-48	412-421	Vorlesung	_	_
3-49	422-425	mir	_	_
3-50	426-428	zu	_	_
3-51	429-435	dienen	_	_
3-52	436-444	bestimmt	_	_
3-53	445-450	waren	_	_
3-54	451-452	.	_	_

#Text=In sehr wenig Exemplaren habe ich den 1. ten Artikel meines Vasenwerks als Probeheft Athenas Gepburt betitelt abziehen lassen \; ich habe Exemplare davon beigelegt für das Institut , für Kestner und für Avellino , noch eins hebe ich hier für Pz .
4-1	453-455	In	_	_
4-2	456-460	sehr	_	_
4-3	461-466	wenig	_	_
4-4	467-477	Exemplaren	_	_
4-5	478-482	habe	_	_
4-6	483-486	ich	_	_
4-7	487-490	den	_	_
4-8	491-493	1.	_	_
4-9	494-497	ten	_	_
4-10	498-505	Artikel	_	_
4-11	506-512	meines	_	_
4-12	513-523	Vasenwerks	_	_
4-13	524-527	als	_	_
4-14	528-537	Probeheft	_	_
4-15	538-545	Athenas	_	_
4-16	546-553	Gepburt	_	_
4-17	554-562	betitelt	_	_
4-18	563-571	abziehen	_	_
