#FORMAT=WebAnno TSV 3.1
#T_SP=webanno.custom.LetterEntity|entity_id|value


#Text=Gerhard an Braun Berlin , 15. Mai 1838 bestern Einsicht dem Restaurator zu geben , was Ihnen der Ergänzung werth scheint \; mehr als 6 Scudi aber für Restauration irgend einer Schale zu geben möchte ich mich nicht Ohne s bewegenden Gründe entschließen , sondern vielmehr den Durchschnittspreis noch geringer wünschen .
1-1	0-7	Gerhard	*	PERauthor
1-2	8-10	an	_	_
1-3	11-16	Braun	*	PERaddressee
1-4	17-23	Berlin	*	PLACEfrom
1-5	24-25	,	_	_
1-6	26-29	15.	*[4]	DATEletter[4]
1-7	30-33	Mai	*[4]	DATEletter[4]
1-8	34-38	1838	*[4]	DATEletter[4]
1-9	39-46	bestern	_	_
1-10	47-55	Einsicht	_	_
1-11	56-59	dem	_	_
1-12	60-71	Restaurator	_	_
1-13	72-74	zu	_	_
1-14	75-80	geben	_	_
1-15	81-82	,	_	_
1-16	83-86	was	_	_
1-17	87-92	Ihnen	_	_
1-18	93-96	der	_	_
1-19	97-106	Ergänzung	_	_
1-20	107-112	werth	_	_
1-21	113-120	scheint	_	_
1-22	121-122	\;	_	_
1-23	123-127	mehr	_	_
1-24	128-131	als	_	_
1-25	132-133	6	_	_
1-26	134-139	Scudi	_	_
1-27	140-144	aber	_	_
1-28	145-148	für	_	_
1-29	149-161	Restauration	_	_
1-30	162-168	irgend	_	_
1-31	169-174	einer	_	_
1-32	175-181	Schale	_	_
1-33	182-184	zu	_	_
1-34	185-190	geben	_	_
1-35	191-197	möchte	_	_
1-36	198-201	ich	_	_
1-37	202-206	mich	_	_
1-38	207-212	nicht	_	_
1-39	213-217	Ohne	_	_
1-40	218-219	s	_	_
1-41	220-230	bewegenden	_	_
1-42	231-237	Gründe	_	_
1-43	238-250	entschließen	_	_
1-44	251-252	,	_	_
1-45	253-260	sondern	_	_
1-46	261-269	vielmehr	_	_
1-47	270-273	den	_	_
1-48	274-292	Durchschnittspreis	_	_
1-49	293-297	noch	_	_
1-50	298-306	geringer	_	_
1-51	307-315	wünschen	_	_
1-52	316-317	.	_	_

#Text=Da ich kein Verzeichniß der abgesandten Sachen habe , so kann ich über Einzelnes der Art nicht bestimmen \; an Restauration unbedeutender oder mittelmäßiger Dinge , wie man sie sich als Antiquar wol manchmal ins Haus trägt , mag ich natürlich bei ruhiger Ueberlegung gar kein Geld verjubeln .
