#FORMAT=WebAnno TSV 3.1
#T_SP=webanno.custom.LetterEntity|entity_id|value


#Text=N Brunn an Henzen Volterra , 21 .
1-1	0-1	N	_	_
1-2	2-7	Brunn	*	PERauthor
1-3	8-10	an	_	_
1-4	11-17	Henzen	*	PERaddressee
1-5	18-26	Volterra	*	PLACEfrom
1-6	27-28	,	_	_
1-7	29-31	21	*[1]	DATEletter[1]
1-8	32-33	.	*[1]	DATEletter[1]

#Text=Aug . 1863 keine Zeit gönnen , eine ordentliche Arbeit zu machen , so bleibt mir nichts übrig , als die Arbeit übers Knie zu brechen , so daß schließlich niemand Nutzen davon haben wird .
2-1	34-37	Aug	*[1]	DATEletter[1]
2-2	38-39	.	*[1]	DATEletter[1]
2-3	40-44	1863	*[1]	DATEletter[1]
2-4	45-50	keine	_	_
2-5	51-55	Zeit	_	_
2-6	56-62	gönnen	_	_
2-7	63-64	,	_	_
2-8	65-69	eine	_	_
2-9	70-81	ordentliche	_	_
2-10	82-88	Arbeit	_	_
2-11	89-91	zu	_	_
2-12	92-98	machen	_	_
2-13	99-100	,	_	_
2-14	101-103	so	_	_
2-15	104-110	bleibt	_	_
2-16	111-114	mir	_	_
2-17	115-121	nichts	_	_
2-18	122-127	übrig	_	_
2-19	128-129	,	_	_
2-20	130-133	als	_	_
2-21	134-137	die	_	_
2-22	138-144	Arbeit	_	_
2-23	145-150	übers	_	_
2-24	151-155	Knie	_	_
2-25	156-158	zu	_	_
2-26	159-166	brechen	_	_
2-27	167-168	,	_	_
2-28	169-171	so	_	_
2-29	172-175	daß	_	_
2-30	176-187	schließlich	_	_
2-31	188-195	niemand	_	_
2-32	196-202	Nutzen	_	_
2-33	203-208	davon	_	_
2-34	209-214	haben	_	_
2-35	215-219	wird	_	_
2-36	220-221	.	_	_

#Text=Mir that es leid , wenn die Sachen leiden leiden sollen , nur darum , daß gewisse Formalitäten erfüllt werden .
3-1	222-225	Mir	_	_
3-2	226-230	that	_	_
3-3	231-233	es	_	_
3-4	234-238	leid	_	_
3-5	239-240	,	_	_
3-6	241-245	wenn	_	_
3-7	246-249	die	_	_
3-8	250-256	Sachen	_	_
3-9	257-263	leiden	_	_
3-10	264-270	leiden	_	_
3-11	271-277	sollen	_	_
3-12	278-279	,	_	_
3-13	280-283	nur	_	_
3-14	284-289	darum	_	_
3-15	290-291	,	_	_
3-16	292-295	daß	_	_
3-17	296-303	gewisse	_	_
3-18	304-316	Formalitäten	_	_
3-19	317-324	erfüllt	_	_
3-20	325-331	werden	_	_
3-21	332-333	.	_	_

#Text=Stehen aber einmal den Leuten gewisse Formen höher , als die Sachen , so mag ihnen ihr Wille geschehen .
4-1	334-340	Stehen	_	_
4-2	341-345	aber	_	_
4-3	346-352	einmal	_	_
4-4	353-356	den	_	_
4-5	357-363	Leuten	_	_
4-6	364-371	gewisse	_	_
4-7	372-378	Formen	_	_
4-8	379-384	höher	_	_
4-9	385-386	,	_	_
4-10	387-390	als	_	_
4-11	391-394	die	_	_
4-12	395-401	Sachen	_	_
4-13	402-403	,	_	_
