#FORMAT=WebAnno TSV 3.3
#T_SP=webanno.custom.LetterEntity|entity_id|value


#Text=Bunsen an Gerhard Hubel bei Bern , 28 .
1-1	0-6	Bunsen	*	PERauthor	
1-2	7-9	an	_	_	
1-3	10-17	Gerhard	*	PERaddressee	
1-4	18-23	Hubel	*[1]	PLACEfrom[1]	
1-5	24-27	bei	*[1]	PLACEfrom[1]	
1-6	28-32	Bern	*[1]	PLACEfrom[1]	
1-7	33-34	,	_	_	
1-8	35-37	28	*[2]	DATEletter[2]	
1-9	38-39	.	*[2]	DATEletter[2]	

#Text=Januar 1840 nothwendig .
2-1	40-46	Januar	*[2]	DATEletter[2]	
2-2	47-51	1840	*[2]	DATEletter[2]	
2-3	52-62	nothwendig	_	_	
2-4	63-64	.	_	_	

#Text=Sie gehn nach Rom zurück , und da macht sich dieses noch besonders natürlich .
3-1	65-68	Sie	_	_	
3-2	69-73	gehn	_	_	
3-3	74-78	nach	_	_	
3-4	79-82	Rom	*	PLACEmentioned	
3-5	83-89	zurück	_	_	
3-6	90-91	,	_	_	
3-7	92-95	und	_	_	
3-8	96-98	da	_	_	
3-9	99-104	macht	_	_	
3-10	105-109	sich	_	_	
3-11	110-116	dieses	_	_	
3-12	117-121	noch	_	_	
3-13	122-131	besonders	_	_	
3-14	132-141	natürlich	_	_	
3-15	142-143	.	_	_	

#Text=Wegen Ihrer Dedicationen danke ich zuerst für Ihre mir zugedachte Freundschaft und hoffe sie einmal erwiedern zu können .
4-1	144-149	Wegen	_	_	
4-2	150-155	Ihrer	_	_	
4-3	156-168	Dedicationen	_	_	
4-4	169-174	danke	_	_	
4-5	175-178	ich	_	_	
4-6	179-185	zuerst	_	_	
4-7	186-189	für	_	_	
4-8	190-194	Ihre	_	_	
4-9	195-198	mir	_	_	
4-10	199-209	zugedachte	_	_	
4-11	210-222	Freundschaft	_	_	
4-12	223-226	und	_	_	
4-13	227-232	hoffe	_	_	
4-14	233-236	sie	_	_	
4-15	237-243	einmal	_	_	
4-16	244-253	erwiedern	_	_	
4-17	254-256	zu	_	_	
4-18	257-263	können	_	_	
4-19	264-265	.	_	_	

#Text=Die Dedication an Alt gefällt mir schlecht genug : um es dem Kronprinzen zuzueignen , bedürfte es wohl nur einer besondern Veranlassung .
5-1	266-269	Die	_	_	
5-2	270-280	Dedication	_	_	
5-3	281-283	an	_	_	
5-4	284-287	Alt	_	_	
5-5	288-295	gefällt	_	_	
5-6	296-299	mir	_	_	
5-7	300-308	schlecht	_	_	
5-8	309-314	genug	_	_	
5-9	315-316	:	_	_	
5-10	317-319	um	_	_	
5-11	320-322	es	_	_	
5-12	323-326	dem	_	_	
5-13	327-338	Kronprinzen	*	PERmentioned	
5-14	339-349	zuzueignen	_	_	
5-15	350-351	,	_	_	
5-16	352-360	bedürfte	_	_	
5-17	361-363	es	_	_	
5-18	364-368	wohl	_	_	
5-19	369-372	nur	_	_	
5-20	373-378	einer	_	_	
5-21	379-388	besondern	_	_	
5-22	389-401	Veranlassung	_	_	
5-23	402-403	.	_	_	

#Text=Eine solche wäre daß Er ein persönliches Interesse an dieser Arbeit auszusprechen .
6-1	404-408	Eine	_	_	
6-2	409-415	solche	_	_	
6-3	416-420	wäre	_	_	
6-4	421-424	daß	_	_	
6-5	425-427	Er	_	_	
6-6	428-431	ein	_	_	
6-7	432-444	persönliches	_	_	
6-8	445-454	Interesse	_	_	
6-9	455-457	an	_	_	
6-10	458-464	dieser	_	_	
6-11	465-471	Arbeit	_	_	
6-12	472-485	auszusprechen	_	_	
6-13	486-487	.	_	_	

#Text=Hierzu wäre nöthig , daß Sie ihm Einiges daraus vorlegten .
7-1	488-494	Hierzu	_	_	
7-2	495-499	wäre	_	_	
7-3	500-506	nöthig	_	_	
7-4	507-508	,	_	_	
7-5	509-512	daß	_	_	
7-6	513-516	Sie	_	_	
7-7	517-520	ihm	_	_	
7-8	521-528	Einiges	_	_	
7-9	529-535	daraus	_	_	
7-10	536-545	vorlegten	_	_	
7-11	546-547	.	_	_	

#Text=Hb . könnte dies ja leicht einleiten .
8-1	548-550	Hb	_	_	
8-2	551-552	.	_	_	
8-3	553-559	könnte	_	_	
8-4	560-564	dies	_	_	
8-5	565-567	ja	_	_	
8-6	568-574	leicht	_	_	
8-7	575-584	einleiten	_	_	
8-8	585-586	.	_	_	

#Text=Dann fände sichs vielleicht von selbst .
9-1	587-591	Dann	_	_	
9-2	592-597	fände	_	_	
9-3	598-603	sichs	_	_	
9-4	604-614	vielleicht	_	_	
9-5	615-618	von	_	_	
9-6	619-625	selbst	_	_	
9-7	626-627	.	_	_	

#Text=Hat Blacket meinen langen Doppelbrief vom Mai , einen vertraulichen und einen ostensibeln , nie erhalten ?
10-1	628-631	Hat	_	_	
10-2	632-639	Blacket	_	_	
10-3	640-646	meinen	_	_	
10-4	647-653	langen	_	_	
10-5	654-665	Doppelbrief	_	_	
10-6	666-669	vom	_	_	
10-7	670-673	Mai	*	DATEmentioned	
10-8	674-675	,	_	_	
10-9	676-681	einen	_	_	
10-10	682-695	vertraulichen	_	_	
10-11	696-699	und	_	_	
10-12	700-705	einen	_	_	
10-13	706-717	ostensibeln	_	_	
10-14	718-719	,	_	_	
10-15	720-723	nie	_	_	
10-16	724-732	erhalten	_	_	
10-17	733-734	?	_	_	

