#FORMAT=WebAnno TSV 3.3
#T_SP=webanno.custom.LetterEntity|entity_id|value


#Text=1155 Gerhard an Braun Berlin 29/XII/1835 chen abzuschreiben , was ich dato selbst thun muß .
1-1	0-4	1155	_	_	
1-2	5-12	Gerhard	*	PERauthor	
1-3	13-15	an	_	_	
1-4	16-21	Braun	*	PERaddressee	
1-5	22-28	Berlin	*	PLACEfrom	
1-6	29-40	29/XII/1835	*	DATEletter	
1-7	41-45	chen	_	_	
1-8	46-59	abzuschreiben	_	_	
1-9	60-61	,	_	_	
1-10	62-65	was	_	_	
1-11	66-69	ich	_	_	
1-12	70-74	dato	_	_	
1-13	75-81	selbst	_	_	
1-14	82-86	thun	_	_	
1-15	87-90	muß	_	_	
1-16	91-92	.	_	_	

#Text=lesen Sie auch dergleichen womöglich zweimal durch ; Verwechslungen zon Rechts und Links etc. muß ich sonst ex conjectura ändern , Die Liste der zum 9 Dec .
2-1	93-98	lesen	_	_	
2-2	99-102	Sie	_	_	
2-3	103-107	auch	_	_	
2-4	108-119	dergleichen	_	_	
2-5	120-129	womöglich	_	_	
2-6	130-137	zweimal	_	_	
2-7	138-143	durch	_	_	
2-8	144-145	;	_	_	
2-9	146-160	Verwechslungen	_	_	
2-10	161-164	zon	_	_	
2-11	165-171	Rechts	_	_	
2-12	172-175	und	_	_	
2-13	176-181	Links	_	_	
2-14	182-186	etc.	_	_	
2-15	187-190	muß	_	_	
2-16	191-194	ich	_	_	
2-17	195-200	sonst	_	_	
2-18	201-203	ex	_	_	
2-19	204-214	conjectura	_	_	
2-20	215-221	ändern	_	_	
2-21	222-223	,	_	_	
2-22	224-227	Die	_	_	
2-23	228-233	Liste	_	_	
2-24	234-237	der	_	_	
2-25	238-241	zum	_	_	
2-26	242-243	9	*[1]	DATEmentioned[1]	
2-27	244-247	Dec	*[1]	DATEmentioned[1]	
2-28	248-249	.	_	_	

#Text=zu proklamirenden engl .
3-1	250-252	zu	_	_	
3-2	253-267	proklamirenden	_	_	
3-3	268-272	engl	_	_	
3-4	273-274	.	_	_	

#Text=und deutschen neuen Mitglieder schicke ich Ihnen lieber druckbar zusammen ; daher ich die Anzeige des 9 .
4-1	275-278	und	_	_	
4-2	279-288	deutschen	_	_	
4-3	289-294	neuen	_	_	
4-4	295-305	Mitglieder	_	_	
4-5	306-313	schicke	_	_	
4-6	314-317	ich	_	_	
4-7	318-323	Ihnen	_	_	
4-8	324-330	lieber	_	_	
4-9	331-339	druckbar	_	_	
4-10	340-348	zusammen	_	_	
4-11	349-350	;	_	_	
4-12	351-356	daher	_	_	
4-13	357-360	ich	_	_	
4-14	361-364	die	_	_	
4-15	365-372	Anzeige	_	_	
4-16	373-376	des	_	_	
4-17	377-378	9	*[2]	DATEmentioned[2]	
4-18	379-380	.	*[2]	DATEmentioned[2]	

#Text=Dec nicht zu übereilen bitte ,
5-1	381-384	Dec	*[2]	DATEmentioned[2]	
5-2	385-390	nicht	_	_	
5-3	391-393	zu	_	_	
5-4	394-403	übereilen	_	_	
5-5	404-409	bitte	_	_	
5-6	410-411	,	_	_	
