#FORMAT=WebAnno TSV 3.1
#T_SP=webanno.custom.LetterEntity|entity_id|value


#Text=409 Gerhard an Braun Berlin 26/11/1835 schadet nichts , sofern es dabei bleibt daß Sie Ende Aprils hinreisen und alles ihm abfragen an Ort und Stelle .
1-1	0-3	409	_	_
1-2	4-11	Gerhard	*	PERauthor
1-3	12-14	an	_	_
1-4	15-20	Braun	*	PERaddressee
1-5	21-27	Berlin	*	PLACEfrom
1-6	28-38	26/11/1835	*	DATEletter
1-7	39-46	schadet	_	_
1-8	47-53	nichts	_	_
1-9	54-55	,	_	_
1-10	56-62	sofern	_	_
1-11	63-65	es	_	_
1-12	66-71	dabei	_	_
1-13	72-78	bleibt	_	_
1-14	79-82	daß	_	_
1-15	83-86	Sie	_	_
1-16	87-91	Ende	*[5]	DATEmentioned[5]
1-17	92-98	Aprils	*[5]	DATEmentioned[5]
1-18	99-108	hinreisen	_	_
1-19	109-112	und	_	_
1-20	113-118	alles	_	_
1-21	119-122	ihm	_	_
1-22	123-131	abfragen	_	_
1-23	132-134	an	_	_
1-24	135-138	Ort	_	_
1-25	139-142	und	_	_
1-26	143-149	Stelle	_	_
1-27	150-151	.	_	_

#Text=Grifi ist der vielversprechendste , schläuesteste und wortbrüchigste Mensch , dem gegenüber keine Hitze , sondern nur ein gutes Gedächtniß für alte Versprechungen und unwandelbare Höflichkeit anzubringen hat .
2-1	152-157	Grifi	*	PERmentioned
2-2	158-161	ist	_	_
2-3	162-165	der	_	_
2-4	166-185	vielversprechendste	_	_
2-5	186-187	,	_	_
2-6	188-201	schläuesteste	_	_
2-7	202-205	und	_	_
2-8	206-220	wortbrüchigste	_	_
2-9	221-227	Mensch	_	_
2-10	228-229	,	_	_
2-11	230-233	dem	_	_
2-12	234-243	gegenüber	_	_
2-13	244-249	keine	_	_
2-14	250-255	Hitze	_	_
2-15	256-257	,	_	_
2-16	258-265	sondern	_	_
2-17	266-269	nur	_	_
2-18	270-273	ein	_	_
2-19	274-279	gutes	_	_
2-20	280-290	Gedächtniß	_	_
2-21	291-294	für	_	_
2-22	295-299	alte	_	_
2-23	300-314	Versprechungen	_	_
2-24	315-318	und	_	_
2-25	319-331	unwandelbare	_	_
2-26	332-343	Höflichkeit	_	_
2-27	344-355	anzubringen	_	_
2-28	356-359	hat	_	_
2-29	360-361	.	_	_

#Text=Daß Sie den Spiegel im Auge haben ist mir lieb \; grüßen Sie ihn und erinnern Sie daß er mir eine Zeichnung davon versprach sobald die Bronze bei ihm seyn würde .
3-1	362-365	Daß	_	_
3-2	366-369	Sie	_	_
3-3	370-373	den	_	_
3-4	374-381	Spiegel	*	OBJ
3-5	382-384	im	_	_
3-6	385-389	Auge	_	_
3-7	390-395	haben	_	_
3-8	396-399	ist	_	_
3-9	400-403	mir	_	_
3-10	404-408	lieb	_	_
3-11	409-410	\;	_	_
3-12	411-417	grüßen	_	_
3-13	418-421	Sie	_	_
3-14	422-425	ihn	_	_
3-15	426-429	und	_	_
3-16	430-438	erinnern	_	_
3-17	439-442	Sie	_	_
3-18	443-446	daß	_	_
3-19	447-449	er	_	_
3-20	450-453	mir	_	_
3-21	454-458	eine	_	_
3-22	459-468	Zeichnung	_	_
3-23	469-474	davon	_	_
3-24	475-484	versprach	_	_
3-25	485-491	sobald	_	_
3-26	492-495	die	_	_
