#FORMAT=WebAnno TSV 3.1
#T_SP=webanno.custom.LetterEntity|entity_id|value


#Text=Gerhard an Braun Mailand , 9 .
1-1	0-7	Gerhard	*	PERauthor
1-2	8-10	an	_	_
1-3	11-16	Braun	*	PERaddressee
1-4	17-24	Mailand	*	PLACEfrom
1-5	25-26	,	_	_
1-6	27-28	9	*[4]	DATEletter[4]
1-7	29-30	.	*[4]	DATEletter[4]

#Text=Oktober 1833 Dr. Braun Mailand 9 Okt 33 Seit gestern lieber Freund bin ich hier \; glücklich angelangt , übrigens augenbelastet , daher Sie auch heute nur einen kurzen Notizenzettel erhalten .
2-1	31-38	Oktober	*[4]	DATEletter[4]
2-2	39-43	1833	*[4]	DATEletter[4]
2-3	44-47	Dr.	_	_
2-4	48-53	Braun	*	PERaddressee
2-5	54-61	Mailand	*	PLACEfrom
2-6	62-63	9	*[7]	DATEletter[7]
2-7	64-67	Okt	*[7]	DATEletter[7]
2-8	68-70	33	*[7]	DATEletter[7]
2-9	71-75	Seit	_	_
2-10	76-83	gestern	_	_
2-11	84-90	lieber	_	_
2-12	91-97	Freund	_	_
2-13	98-101	bin	_	_
2-14	102-105	ich	_	_
2-15	106-110	hier	_	_
2-16	111-112	\;	_	_
2-17	113-122	glücklich	_	_
2-18	123-132	angelangt	_	_
2-19	133-134	,	_	_
2-20	135-143	übrigens	_	_
2-21	144-157	augenbelastet	_	_
2-22	158-159	,	_	_
2-23	160-165	daher	_	_
2-24	166-169	Sie	_	_
2-25	170-174	auch	_	_
2-26	175-180	heute	_	_
2-27	181-184	nur	_	_
2-28	185-190	einen	_	_
2-29	191-197	kurzen	_	_
2-30	198-211	Notizenzettel	_	_
2-31	212-220	erhalten	_	_
2-32	221-222	.	_	_

#Text=Möge es , unabweislicher Arbeiten unbeschadet mir bald gelingen Anderes Ihnen mündlich zu ergänzen \| Meine Termine haben sich , wie Sie sehen , verlängert \; so hätten Sie noch bis zum 22.sten Zeit mich in Verona zu treffen , um mit mir nach Rom zu gehen , was in mancher Art Vorzüge vor längerem Reiseaufschub hätte .
3-1	223-227	Möge	_	_
3-2	228-230	es	_	_
3-3	231-232	,	_	_
3-4	233-247	unabweislicher	_	_
3-5	248-256	Arbeiten	_	_
3-6	257-268	unbeschadet	_	_
3-7	269-272	mir	_	_
3-8	273-277	bald	_	_
3-9	278-286	gelingen	_	_
3-10	287-294	Anderes	_	_
