#FORMAT=WebAnno TSV 3.1
#T_SP=webanno.custom.LetterEntity|entity_id|value


#Text=994 Gerhard an Braun Berlin , 16. Dezember 1834 ein Brief an Fea ) ein Billet an Apolloni \; sind Persönlichkeiten oder Lokalitäten dennoch hinderlich , so bitten Sie gefälligst Vollard den Handel zu übernehmen , und behalten sich nur die letzte Revision vor .
1-1	0-3	994	_	_
1-2	4-11	Gerhard	*	PERauthor
1-3	12-14	an	_	_
1-4	15-20	Braun	*	PERaddressee
1-5	21-27	Berlin	*	PLACEfrom
1-6	28-29	,	_	_
1-7	30-33	16.	*[4]	DATEletter[4]
1-8	34-42	Dezember	*[4]	DATEletter[4]
1-9	43-47	1834	*[4]	DATEletter[4]
1-10	48-51	ein	_	_
1-11	52-57	Brief	_	_
1-12	58-60	an	_	_
1-13	61-64	Fea	*	PERmentioned
1-14	65-66	)	_	_
1-15	67-70	ein	_	_
1-16	71-77	Billet	_	_
1-17	78-80	an	_	_
1-18	81-89	Apolloni	*	PERmentioned
1-19	90-91	\;	_	_
1-20	92-96	sind	_	_
1-21	97-113	Persönlichkeiten	_	_
1-22	114-118	oder	_	_
1-23	119-130	Lokalitäten	_	_
1-24	131-138	dennoch	_	_
1-25	139-149	hinderlich	_	_
1-26	150-151	,	_	_
1-27	152-154	so	_	_
1-28	155-161	bitten	_	_
1-29	162-165	Sie	_	_
1-30	166-176	gefälligst	_	_
1-31	177-184	Vollard	*	PERmentioned
1-32	185-188	den	_	_
1-33	189-195	Handel	_	_
1-34	196-198	zu	_	_
1-35	199-209	übernehmen	_	_
1-36	210-211	,	_	_
1-37	212-215	und	_	_
1-38	216-224	behalten	_	_
1-39	225-229	sich	_	_
1-40	230-233	nur	_	_
1-41	234-237	die	_	_
1-42	238-244	letzte	_	_
1-43	245-253	Revision	_	_
1-44	254-257	vor	_	_
1-45	258-259	.	_	_

#Text=Es ist gut , daß Sie mit Speroni in persönlichem Verkehr sind \; daß er ein Windbeutel ersten Ranges ist , mithin wegen der Peruginer Karte alle 4 Wochen gepreßt werden muß , werden Sie ihm abgemerkt haben .
2-1	260-262	Es	_	_
2-2	263-266	ist	_	_
2-3	267-270	gut	_	_
2-4	271-272	,	_	_
2-5	273-276	daß	_	_
2-6	277-280	Sie	_	_
2-7	281-284	mit	_	_
2-8	285-292	Speroni	*	PERmentioned
