#FORMAT=WebAnno TSV 3.3
#T_SP=webanno.custom.LetterEntity|entity_id|value


#Text=Wat lvema ar ?
1-1	0-3	Wat	_	_	
1-2	4-9	lvema	_	_	
1-3	10-12	ar	_	_	
1-4	13-14	?	_	_	

#Text=32 Gerhard an Braun Berlin 6/1/1835 Berlin 65 Jan .
2-1	15-17	32	_	_	
2-2	18-25	Gerhard	*	PERauthor	
2-3	26-28	an	_	_	
2-4	29-34	Braun	*	PERaddressee	
2-5	35-41	Berlin	*	PLACEfrom	
2-6	42-50	6/1/1835	*	DATEletter	
2-7	51-57	Berlin	*	PLACEfrom	
2-8	58-60	65	*[1]	DATEletter[1]	
2-9	61-64	Jan	*[1]	DATEletter[1]	
2-10	65-66	.	*[1]	DATEletter[1]	

#Text=1835 Herr Dr. Braun .
3-1	67-71	1835	*[1]	DATEletter[1]	
3-2	72-76	Herr	*[2]	PERaddressee[2]	
3-3	77-80	Dr.	*[2]	PERaddressee[2]	
3-4	81-86	Braun	*[2]	PERaddressee[2]	
3-5	87-88	.	_	_	

#Text=Der zugleich mit Ihrem letzten Brief angelangte Bullettino Bogen dient mir zu guter Vorbedeutung für den neuen Jahreskursus unserer gemeinschaftlichen Thätigkeit .
4-1	89-92	Der	_	_	
4-2	93-101	zugleich	_	_	
4-3	102-105	mit	_	_	
4-4	106-111	Ihrem	_	_	
4-5	112-119	letzten	_	_	
4-6	120-125	Brief	_	_	
4-7	126-136	angelangte	_	_	
4-8	137-147	Bullettino	_	_	
4-9	148-153	Bogen	_	_	
4-10	154-159	dient	_	_	
4-11	160-163	mir	_	_	
4-12	164-166	zu	_	_	
4-13	167-172	guter	_	_	
4-14	173-185	Vorbedeutung	_	_	
4-15	186-189	für	_	_	
4-16	190-193	den	_	_	
4-17	194-199	neuen	_	_	
4-18	200-212	Jahreskursus	_	_	
4-19	213-220	unserer	_	_	
4-20	221-239	gemeinschaftlichen	_	_	
4-21	240-250	Thätigkeit	_	_	
4-22	251-252	.	_	_	

#Text=Dove Redaktion der Rhodischen Inschrift ist vortrefflich ; danken Sie Franz vorläufig meinerseits dafür , wie für seine freundliche Zuschrift des Aufsatzes an mich .
5-1	253-257	Dove	_	_	
5-2	258-267	Redaktion	_	_	
5-3	268-271	der	_	_	
5-4	272-282	Rhodischen	*[3]	OBJ[3]	
5-5	283-292	Inschrift	*[3]	OBJ[3]	
5-6	293-296	ist	_	_	
5-7	297-309	vortrefflich	_	_	
5-8	310-311	;	_	_	
5-9	312-318	danken	_	_	
5-10	319-322	Sie	_	_	
5-11	323-328	Franz	*	PERmentioned	
5-12	329-338	vorläufig	_	_	
5-13	339-350	meinerseits	_	_	
5-14	351-356	dafür	_	_	
5-15	357-358	,	_	_	
5-16	359-362	wie	_	_	
5-17	363-366	für	_	_	
5-18	367-372	seine	_	_	
5-19	373-384	freundliche	_	_	
5-20	385-394	Zuschrift	_	_	
5-21	395-398	des	_	_	
5-22	399-408	Aufsatzes	_	_	
5-23	409-411	an	_	_	
5-24	412-416	mich	_	_	
5-25	417-418	.	_	_	

#Text=Auch an Serradifalco , dessen Aufsatz ein guter Scavo Artikel ist , schulde ich meinen persönlichen Dank zugleich mit sonstigen Mittheilungen ; aber ich erwarte die Kistensendung seiner Exemplare .
6-1	419-423	Auch	_	_	
6-2	424-426	an	_	_	
6-3	427-439	Serradifalco	*	PERmentioned	
6-4	440-441	,	_	_	
6-5	442-448	dessen	_	_	
6-6	449-456	Aufsatz	_	_	
6-7	457-460	ein	_	_	
6-8	461-466	guter	_	_	
6-9	467-472	Scavo	_	_	
6-10	473-480	Artikel	_	_	
6-11	481-484	ist	_	_	
6-12	485-486	,	_	_	
6-13	487-494	schulde	_	_	
6-14	495-498	ich	_	_	
6-15	499-505	meinen	_	_	
6-16	506-518	persönlichen	_	_	
6-17	519-523	Dank	_	_	
6-18	524-532	zugleich	_	_	
6-19	533-536	mit	_	_	
6-20	537-546	sonstigen	_	_	
6-21	547-560	Mittheilungen	_	_	
6-22	561-562	;	_	_	
6-23	563-567	aber	_	_	
6-24	568-571	ich	_	_	
6-25	572-579	erwarte	_	_	
6-26	580-583	die	_	_	
6-27	584-597	Kistensendung	_	_	
6-28	598-604	seiner	_	_	
6-29	605-614	Exemplare	_	_	
6-30	615-616	.	_	_	

#Text=Etliche scheußliche Druckfehler jedoch entstellen den Bogen , den ich sofort zu Böckh brachte ; auf der ersten Seite ist es dem Architekten Villareale , auf der letzten dem Baron Walkenae® übel gesangen und auf der vorletzten Seite von Serradifalco's Aufsatz , etwa mitten , steht ein nonche statt non so che ; es wäre denn , daß ich eine italienische Elegnaz weniger kennte. ” Etliche Übelstände der Art werden wegfallen , wenn die Proklamationen neuer Mitglieder , unserer in meinem vorigen Brief erneuten Übereinkunft gemäß , für die 2 Jahrestermine von Dec .
7-1	617-624	Etliche	_	_	
7-2	625-636	scheußliche	_	_	
7-3	637-648	Druckfehler	_	_	
7-4	649-655	jedoch	_	_	
7-5	656-666	entstellen	_	_	
7-6	667-670	den	_	_	
7-7	671-676	Bogen	_	_	
7-8	677-678	,	_	_	
7-9	679-682	den	_	_	
7-10	683-686	ich	_	_	
7-11	687-693	sofort	_	_	
7-12	694-696	zu	_	_	
7-13	697-702	Böckh	*	PERmentioned	
7-14	703-710	brachte	_	_	
7-15	711-712	;	_	_	
7-16	713-716	auf	_	_	
7-17	717-720	der	_	_	
7-18	721-727	ersten	_	_	
7-19	728-733	Seite	_	_	
7-20	734-737	ist	_	_	
7-21	738-740	es	_	_	
7-22	741-744	dem	_	_	
7-23	745-756	Architekten	_	_	
7-24	757-767	Villareale	*	PERmentioned	
7-25	768-769	,	_	_	
7-26	770-773	auf	_	_	
7-27	774-777	der	_	_	
7-28	778-785	letzten	_	_	
7-29	786-789	dem	_	_	
7-30	790-795	Baron	*[4]	PERmentioned[4]	
7-31	796-805	Walkenae®	*[4]	PERmentioned[4]	
7-32	806-810	übel	_	_	
7-33	811-819	gesangen	_	_	
7-34	820-823	und	_	_	
7-35	824-827	auf	_	_	
7-36	828-831	der	_	_	
7-37	832-842	vorletzten	_	_	
7-38	843-848	Seite	_	_	
7-39	849-852	von	_	_	
7-40	853-867	Serradifalco's	*	PERmentioned	
7-41	868-875	Aufsatz	_	_	
7-42	876-877	,	_	_	
7-43	878-882	etwa	_	_	
7-44	883-889	mitten	_	_	
7-45	890-891	,	_	_	
7-46	892-897	steht	_	_	
7-47	898-901	ein	_	_	
7-48	902-908	nonche	_	_	
7-49	909-914	statt	_	_	
7-50	915-918	non	_	_	
7-51	919-921	so	_	_	
7-52	922-925	che	_	_	
7-53	926-927	;	_	_	
7-54	928-930	es	_	_	
7-55	931-935	wäre	_	_	
7-56	936-940	denn	_	_	
7-57	941-942	,	_	_	
7-58	943-946	daß	_	_	
7-59	947-950	ich	_	_	
7-60	951-955	eine	_	_	
7-61	956-968	italienische	_	_	
7-62	969-976	Elegnaz	_	_	
7-63	977-984	weniger	_	_	
7-64	985-992	kennte.	_	_	
7-65	993-994	”	_	_	
7-66	995-1002	Etliche	_	_	
7-67	1003-1013	Übelstände	_	_	
7-68	1014-1017	der	_	_	
7-69	1018-1021	Art	_	_	
7-70	1022-1028	werden	_	_	
7-71	1029-1038	wegfallen	_	_	
7-72	1039-1040	,	_	_	
7-73	1041-1045	wenn	_	_	
7-74	1046-1049	die	_	_	
7-75	1050-1064	Proklamationen	_	_	
7-76	1065-1070	neuer	_	_	
7-77	1071-1081	Mitglieder	_	_	
7-78	1082-1083	,	_	_	
7-79	1084-1091	unserer	_	_	
7-80	1092-1094	in	_	_	
7-81	1095-1101	meinem	_	_	
7-82	1102-1109	vorigen	_	_	
7-83	1110-1115	Brief	_	_	
7-84	1116-1124	erneuten	_	_	
7-85	1125-1137	Übereinkunft	_	_	
7-86	1138-1143	gemäß	_	_	
7-87	1144-1145	,	_	_	
7-88	1146-1149	für	_	_	
7-89	1150-1153	die	_	_	
7-90	1154-1155	2	_	_	
7-91	1156-1169	Jahrestermine	_	_	
7-92	1170-1173	von	_	_	
7-93	1174-1177	Dec	*[5]	DATEmentioned[5]	
7-94	1178-1179	.	*[5]	DATEmentioned[5]	

#Text=und April zusammengedrängt werden und alsdann für das Bullettino nach meiner eigenhändigen Redaktion abgedruckt werden .
8-1	1180-1183	und	_	_	
8-2	1184-1189	April	*	DATEmentioned	
8-3	1190-1206	zusammengedrängt	_	_	
8-4	1207-1213	werden	_	_	
8-5	1214-1217	und	_	_	
8-6	1218-1225	alsdann	_	_	
8-7	1226-1229	für	_	_	
8-8	1230-1233	das	_	_	
8-9	1234-1244	Bullettino	_	_	
8-10	1245-1249	nach	_	_	
8-11	1250-1256	meiner	_	_	
8-12	1257-1270	eigenhändigen	_	_	
8-13	1271-1280	Redaktion	_	_	
8-14	1281-1291	abgedruckt	_	_	
8-15	1292-1298	werden	_	_	
8-16	1299-1300	.	_	_	
