#FORMAT=WebAnno TSV 3.3
#T_SP=webanno.custom.LetterEntity|entity_id|value


#Text=Braun an Gerhard Rom , 26. April 1838 Roma li 26 Aprile 1838 .
1-1	0-5	Braun	*	PERauthor	
1-2	6-8	an	_	_	
1-3	9-16	Gerhard	*	PERaddressee	
1-4	17-20	Rom	*	PLACEfrom	
1-5	21-22	,	_	_	
1-6	23-26	26.	*[1]	DATEletter[1]	
1-7	27-32	April	*[1]	DATEletter[1]	
1-8	33-37	1838	*[1]	DATEletter[1]	
1-9	38-42	Roma	*	PLACEfrom	
1-10	43-45	li	_	_	
1-11	46-48	26	*[2]	DATEletter[2]	
1-12	49-55	Aprile	*[2]	DATEletter[2]	
1-13	56-60	1838	*[2]	DATEletter[2]	
1-14	61-62	.	_	_	

#Text=Freund | !
2-1	63-69	Freund	_	_	
2-2	70-71	|	_	_	
2-3	72-73	!	_	_	

#Text=st Morgen Früh ( 27/4 38 ) IT n etwas unfest war .
3-1	74-76	st	_	_	
3-2	77-83	Morgen	_	_	
3-3	84-88	Früh	_	_	
3-4	89-90	(	_	_	
3-5	91-95	27/4	*[3]	PERmentioned[3]	
3-6	96-98	38	*[3]	PERmentioned[3]	
3-7	99-100	)	_	_	
3-8	101-103	IT	_	_	
3-9	104-105	n	_	_	
3-10	106-111	etwas	_	_	
3-11	112-118	unfest	_	_	
3-12	119-122	war	_	_	
3-13	123-124	.	_	_	

#Text=Der Druck | ‚endigt ; ich hoffe Ihnen ein Probeexe ... ® zu können .
4-1	125-128	Der	_	_	
4-2	129-134	Druck	_	_	
4-3	135-136	|	_	_	
4-4	137-144	‚endigt	_	_	
4-5	145-146	;	_	_	
4-6	147-150	ich	_	_	
4-7	151-156	hoffe	_	_	
4-8	157-162	Ihnen	_	_	
4-9	163-166	ein	_	_	
4-10	167-175	Probeexe	_	_	
4-11	176-179	...	_	_	
4-12	180-181	®	_	_	
4-13	182-184	zu	_	_	
4-14	185-191	können	_	_	
4-15	192-193	.	_	_	

#Text=Das Bullettino soll heute mit diesem Brier sous bande abgehen ; ein zweites ist fertig und ein drittes will ıch sofort compiliren .
5-1	194-197	Das	_	_	
5-2	198-208	Bullettino	_	_	
5-3	209-213	soll	_	_	
5-4	214-219	heute	_	_	
5-5	220-223	mit	_	_	
5-6	224-230	diesem	_	_	
5-7	231-236	Brier	_	_	
5-8	237-241	sous	_	_	
5-9	242-247	bande	_	_	
5-10	248-255	abgehen	_	_	
5-11	256-257	;	_	_	
5-12	258-261	ein	_	_	
5-13	262-269	zweites	_	_	
5-14	270-273	ist	_	_	
5-15	274-280	fertig	_	_	
5-16	281-284	und	_	_	
5-17	285-288	ein	_	_	
5-18	289-296	drittes	_	_	
5-19	297-301	will	_	_	
5-20	302-305	ıch	_	_	
5-21	306-312	sofort	_	_	
5-22	313-323	compiliren	_	_	
5-23	324-325	.	_	_	

#Text=Sie sehen daß ich fast ohne alle corrispondirende Hülfe bin .
6-1	326-329	Sie	_	_	
6-2	330-335	sehen	_	_	
6-3	336-339	daß	_	_	
6-4	340-343	ich	_	_	
6-5	344-348	fast	_	_	
6-6	349-353	ohne	_	_	
6-7	354-358	alle	_	_	
6-8	359-375	corrispondirende	_	_	
6-9	376-381	Hülfe	_	_	
6-10	382-385	bin	_	_	
6-11	386-387	.	_	_	

#Text=Kein einziger auswärtiger Bericht , nichts Neues .
7-1	388-392	Kein	_	_	
7-2	393-401	einziger	_	_	
7-3	402-413	auswärtiger	_	_	
7-4	414-421	Bericht	_	_	
7-5	422-423	,	_	_	
7-6	424-430	nichts	_	_	
7-7	431-436	Neues	_	_	
7-8	437-438	.	_	_	

#Text=Ich muß alles selbst erlaufen und errennen .
8-1	439-442	Ich	_	_	
8-2	443-446	muß	_	_	
8-3	447-452	alles	_	_	
8-4	453-459	selbst	_	_	
8-5	460-468	erlaufen	_	_	
8-6	469-472	und	_	_	
8-7	473-481	errennen	_	_	
8-8	482-483	.	_	_	

#Text=Die gegenwärtigen Verhältnisse sind zudem äußerst ungünstig ; überall politische Rücksichten , NMißtrauen , Intriguen .
9-1	484-487	Die	_	_	
9-2	488-501	gegenwärtigen	_	_	
9-3	502-514	Verhältnisse	_	_	
